fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.22,0.6570937250378371,0.11529346641312169,0.6548866402707647,0.13500074635846132,0.4954338612202142,0.12419419079552206,0.41746540708981966,0.18129036504922544,0.2932937637010096,0.17079516378290963,0.5121499340954017,0.1901637281176398,0.3716298873922995,0.13382167285878802,7
0.23,0.6835906732018586,0.10480901954749947,0.6466675525258279,0.1344475383669445,0.49043170460467794,0.126633603150301,0.44749379205419615,0.16385150453938568,0.2738704757606593,0.14369937184015116,0.4974268082665675,0.17562238052554857,0.3660927543856914,0.1334080767060011,7
0.24,0.65109575294261,0.12341697009938814,0.6190256090421672,0.15002899549018905,0.46205110554761497,0.14095469999717616,0.4194301624741699,0.1857097458873213,0.29460980542435283,0.18409740175969785,0.5117728009037376,0.19531548827323503,0.36996911461127563,0.13671202443472324,7
0.25,0.6639738964462781,0.1169506547397497,0.6510611582926659,0.12079774505216667,0.4959763047259315,0.11753474102456167,0.43338493526597294,0.18105494963516078,0.28381938598506057,0.1641696248975396,0.5041854704950616,0.1858829296838638,0.3615195712652413,0.1261193090602948,7
0.26,0.6525232542263996,0.13784211073001168,0.6576540182449856,0.14142369475239233,0.4940162754086977,0.1275950694655497,0.41483776730583594,0.20381846408963358,0.2981089965726949,0.18951251096052854,0.513557640665468,0.20023853442319314,0.36899210218326317,0.14029698614640002,7
0.27,0.6993048259024112,0.09270652404554268,0.6664028919528573,0.12258073743726418,0.5079220557232957,0.11779257392085876,0.4725727185359706,0.15682829861176575,0.26464588077170026,0.15593429420718466,0.4870745127473752,0.1788062725527506,0.3474265180827757,0.1198675992523001,7
0.28,0.6967354970918372,0.11533328888150302,0.6758445983914656,0.12459627574799507,0.517036322269829,0.12059754012568707,0.4760949998409549,0.16571166360049466,0.25236093196385323,0.11508879402146761,0.48046945052171147,0.1584141584342157,0.3470268424788352,0.11799785525880101,7
0.29,0.6677777062137485,0.13145021478099447,0.645067115546012,0.14553887694978682,0.4822940139114756,0.14180118321278287,0.4405531568409456,0.190732796737524,0.2863301651953635,0.18577170561167433,0.5028551977334813,0.1975971099461789,0.3613297367141332,0.13532019308252258,7
0.3,0.7255272266630325,0.09641358006933921,0.6966887898651825,0.10836487842321572,0.5352584884677739,0.10800185407531394,0.5160353812263584,0.15121540982023252,0.2307074071082417,0.09994377418358946,0.46056611206686443,0.14725479316872225,0.33514144239900745,0.11367550666523692,7
0.31,0.7204894592808903,0.10952835206629274,0.6739681786993941,0.11900140924742318,0.5141554056224945,0.1170779455035904,0.512783586685347,0.16749348791391405,0.23116481143436565,0.1000020581866496,0.46067013762855197,0.14868022179698087,0.3377924479606889,0.11549280884445717,7
0.32,0.7223898993177963,0.11390501405373082,0.7182922261954666,0.10776982218910738,0.548042366908234,0.10726752652824656,0.5073760113134502,0.17110855634051764,0.24821435259144936,0.15809074716631477,0.46951924081798985,0.1799825202864779,0.33664303340995927,0.12099643006206719,7
0.33,0.7471706841894937,0.09897344875314498,0.7093208248391333,0.10763620558244302,0.5533170899477435,0.11117318874685066,0.5379113159638524,0.15010456263064265,0.2200433439487587,0.09640829324965648,0.4495434147122311,0.1447287322679802,0.326723556832116,0.11007311118169114,7
0.34,0.6589318452811289,0.17574974905725696,0.6571404780831944,0.21278632141116616,0.5053892666577451,0.1773112976871328,0.4189598914929192,0.23459338135868366,0.2956811139276935,0.19282665101846114,0.5098858947505605,0.20407613686840703,0.36068067786709435,0.14342897126151283,7
0.35,0.7298512770514263,0.11548875685467033,0.725541441878888,0.10527593250595026,0.5638888982257856,0.10654396117351986,0.5126982687447647,0.1860599491703035,0.25364107439083855,0.1876931645921491,0.469694440793665,0.1962980076094144,0.33067345558671635,0.12391682582065172,7
0.36,0.7223514053285635,0.10002511043299514,0.7065765432386087,0.12039790318219115,0.5466989263689161,0.1134230466901561,0.506431927573643,0.15607644103466242,0.2444932263706998,0.1316532142513187,0.469506852081442,0.16752900024320308,0.3321617854037783,0.11961190678018699,7
0.37,0.7679997628394395,0.08099632223071924,0.7349991961452069,0.11280047123076668,0.5710434753599609,0.11673504894405508,0.5564337724931405,0.13341136157335567,0.21527657650339796,0.10291688084058523,0.44320543236395427,0.14827825677047649,0.31944165556209575,0.11171333646820265,7
