task_type,metric,model,scenario,fraction,n,mean_degradation,median_degradation,std_degradation,ci95_low,ci95_high,positive_rate,expected_direction,p_expected_direction,q_expected_direction,supports_expected
classification,roc_auc,torch_mlp,cliffs,0.2,81,0.005750944505101502,0.003074474480243561,0.01553598620297282,0.002367551954231866,0.009134337055971138,0.6666666666666666,degrade,0.00025014263767199265,0.00032326125483765205,True
classification,roc_auc,torch_mlp,cliffs,0.5,81,0.017208731978394076,0.00882577927386563,0.029184112425705424,0.010853080827907115,0.023564383128881036,0.7407407407407407,degrade,2.8288647398185193e-07,4.6822588796996185e-07,True
classification,roc_auc,torch_mlp,cliffs,1.0,81,0.031415306611397534,0.014261868386804544,0.0425396943524263,0.022151106507980252,0.040679506714814816,0.8518518518518519,degrade,1.4610206328373673e-11,3.557267627777938e-11,True
classification,roc_auc,torch_mlp,conflicts,0.01,81,0.00700756765181875,0.006000643990101806,0.011873965947291542,0.0044216817344085915,0.009593453569228909,0.7654320987654321,degrade,7.929615231996029e-07,1.2627254587443912e-06,True
classification,roc_auc,torch_mlp,conflicts,0.02,81,0.011780049378947463,0.012205945498320658,0.013358238419980193,0.008870921900818443,0.014689176857076483,0.8148148148148148,degrade,7.604136990787512e-11,1.6920463767580157e-10,True
classification,roc_auc,torch_mlp,conflicts,0.05,81,0.018504776991731437,0.017938547117764214,0.016794015676222473,0.014847413577798544,0.022162140405664332,0.8888888888888888,degrade,7.775539716792637e-13,2.3536768872453386e-12,True
classification,roc_auc,torch_mlp,conflicts,0.1,81,0.02688628039527766,0.026032701490879884,0.022397051747176808,0.0220087002370036,0.03176386055355172,0.9259259259259259,degrade,2.9196416773426482e-12,8.243694147791006e-12,True
classification,roc_auc,torch_mlp,conflicts,0.2,81,0.04460771882679499,0.045456399269152126,0.029986383175117454,0.038077350935324966,0.051138086718265016,0.9629629629629629,degrade,1.6523977757806283e-13,7.345918745089036e-13,True
classification,roc_auc,torch_mlp,conflicts,0.5,81,0.09987412333815322,0.10413562433592971,0.042788128026357335,0.09055581990130207,0.10919242677500438,0.9876543209876543,degrade,2.783445398343066e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,conflicts,1.0,81,0.29294704703606633,0.3035909470841638,0.11163378616593642,0.2686356891599291,0.3172584049122036,0.9753086419753086,degrade,3.1133741838094886e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,contamination,0.01,81,-0.011239365987335251,-0.004385964912280826,0.03343149161245766,-0.018520001938492698,-0.003958730036177805,0.2839506172839506,inflate,1.9746932714553325e-06,3.0022485937058446e-06,True
classification,roc_auc,torch_mlp,contamination,0.02,81,-0.01504802583986784,-0.0041658267822346495,0.04794849149575059,-0.025490141765609077,-0.004605909914126601,0.25925925925925924,inflate,6.722831711576267e-07,1.0756530738522027e-06,True
classification,roc_auc,torch_mlp,contamination,0.05,81,-0.029787893782249934,-0.014781966001478408,0.06174021538468888,-0.04323354068824885,-0.01634224687625102,0.08641975308641975,inflate,4.5472028115426874e-14,2.882754989959138e-13,True
classification,roc_auc,torch_mlp,contamination,0.1,81,-0.04377303576003652,-0.02666905494024341,0.07114239919232557,-0.059266269361920754,-0.02827980215815229,0.012345679012345678,inflate,2.8894048274683323e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,contamination,0.2,81,-0.07102203825167563,-0.04488342404085188,0.0802448506261302,-0.088497583499144,-0.05354649300420728,0.012345679012345678,inflate,2.783445398343066e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,contamination,0.5,81,-0.13856466021897246,-0.10526315789473684,0.09461249719268182,-0.15916915960760095,-0.11796016083034397,0.0,inflate,2.6813131325564844e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,contamination,1.0,81,-0.2028019027189838,-0.17064568638090072,0.11013153754252819,-0.2267861042282455,-0.1788177012097221,0.0,inflate,2.6813131325564844e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,random_label_noise,0.01,81,0.003354610349063034,0.0017072720561089882,0.0116521136403912,0.0008170389340445062,0.005892181764081562,0.6419753086419753,degrade,0.001219583029155224,0.0015010252666525833,True
classification,roc_auc,torch_mlp,random_label_noise,0.02,81,0.0054548058175953726,0.007181368817157474,0.012593039234257499,0.002712321717690406,0.00819728991750034,0.7283950617283951,degrade,4.752360889809212e-06,7.003479206034629e-06,True
classification,roc_auc,torch_mlp,random_label_noise,0.05,81,0.015995400026277556,0.015949572040718563,0.018447023387749287,0.011978048266278823,0.02001275178627629,0.8641975308641975,degrade,4.021823074832185e-11,9.319534849266305e-11,True
classification,roc_auc,torch_mlp,random_label_noise,0.1,81,0.028016107384062225,0.02822349317005257,0.0197614905911107,0.02371249387755367,0.03231972089057078,0.9382716049382716,degrade,2.1033774235412372e-14,1.472364196478866e-13,True
classification,roc_auc,torch_mlp,random_label_noise,0.2,81,0.05677202805228787,0.05848532910388582,0.02818650288728429,0.05063363409016818,0.06291042201440757,0.9629629629629629,degrade,5.237569360027381e-15,4.190055488021905e-14,True
classification,roc_auc,torch_mlp,random_label_noise,0.5,81,0.1452266388028912,0.15338458965937263,0.0602087729258427,0.13211450603237435,0.15833877157340803,0.9876543209876543,degrade,2.999332396873403e-15,3.1699809871514794e-14,True
classification,roc_auc,torch_mlp,random_label_noise,1.0,81,0.3138926391206713,0.3456567864720633,0.11962517243297885,0.2878409349019337,0.33994434333940887,0.9876543209876543,degrade,2.999332396873403e-15,3.1699809871514794e-14,True
regression,mae,lgbm,cliffs,0.01,42,0.017638442181440624,0.0,0.08617688867240633,-0.00842442773702597,0.043701312099907214,0.47619047619047616,degrade,0.026460133198754714,0.02905426390451498,True
regression,mae,lgbm,cliffs,0.02,42,0.03288118324998574,0.0017128427301196791,0.15758497068820315,-0.01477795895651516,0.08054032545648665,0.5476190476190477,degrade,0.014342963036910888,0.016171931477859256,True
regression,mae,lgbm,cliffs,0.05,42,0.12786299217073915,0.019688372293194367,0.24658466328487214,0.05328726656624393,0.20243871777523437,0.7619047619047619,degrade,0.0001079649048630697,0.00014395320648409292,True
regression,mae,lgbm,cliffs,0.1,42,0.24962344762406374,0.03741187261781631,0.396569147605389,0.129687229608503,0.3695596656396245,0.7857142857142857,degrade,1.4035859431947343e-06,2.1633251234561042e-06,True
regression,mae,lgbm,cliffs,0.2,42,0.41946546018586983,0.11282229848001912,0.6462063593635715,0.22403032039332108,0.6149005999784186,0.9285714285714286,degrade,6.980371836107224e-11,1.563603291288018e-10,True
regression,mae,lgbm,cliffs,0.5,42,1.1064788826732708,0.4435237299015395,1.4817574209586066,0.6583442202584696,1.5546135450880718,0.9047619047619048,degrade,1.0163603292312473e-10,2.232006997527445e-10,True
regression,mae,lgbm,cliffs,1.0,42,2.2953212090870596,0.6869107114372308,2.9596096529618108,1.4002329483840423,3.190409469790077,0.9285714285714286,degrade,7.503331289626658e-12,1.8814323233690726e-11,True
regression,mae,lgbm,conflicts,0.01,42,0.11167763501847341,0.017390558802302114,0.32684144241844176,0.012829485254122266,0.21052578478282458,0.8571428571428571,degrade,9.731220416142605e-07,1.5137453980666276e-06,True
regression,mae,lgbm,conflicts,0.02,42,0.3529267275622301,0.026332052310178045,0.9072070025315084,0.07855597154685784,0.6272974835776024,0.7857142857142857,degrade,2.563494717833237e-06,3.845242076749855e-06,True
regression,mae,lgbm,conflicts,0.05,42,0.5171053929298605,0.07952772129025232,1.0213093592018907,0.20822614020378166,0.8259846456559392,0.9523809523809523,degrade,1.5916157281026244e-12,4.570793885833178e-12,True
regression,mae,lgbm,conflicts,0.1,42,1.2586922973512378,0.1675195976232226,2.35110232626906,0.547637685859151,1.9697469088433246,0.9523809523809523,degrade,1.5916157281026244e-12,4.570793885833178e-12,True
regression,mae,lgbm,conflicts,0.2,42,2.3272275190556124,0.3595767350833521,5.003360829590789,0.8140382583886714,3.8404167797225535,0.9761904761904762,degrade,4.547473508864641e-13,1.401789999062862e-12,True
regression,mae,lgbm,conflicts,0.5,42,4.098873889370595,0.7092378834318653,6.979094233768355,1.988154554226306,6.209593224514885,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,conflicts,1.0,42,6.852217144406241,1.2281914936974307,11.155320071731394,3.478462760749907,10.225971528062576,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,contamination,0.01,42,-0.09328965132155806,-0.007280243011687615,0.27061379984147166,-0.17513261841011785,-0.011446684232998286,0.30952380952380953,inflate,0.001977460582565982,0.0023986525478056674,True
regression,mae,lgbm,contamination,0.02,42,-0.18450224103336654,-0.01999927383817135,0.38955070267517167,-0.30231583870298356,-0.06668864336374952,0.047619047619047616,inflate,2.000888343900442e-11,4.802132025361061e-11,True
regression,mae,lgbm,contamination,0.05,42,-0.23356527802118685,-0.04539598834287295,0.5105920424277208,-0.38798596073793123,-0.07914459530444246,0.047619047619047616,inflate,1.3046701496932656e-09,2.5193630476835473e-09,True
regression,mae,lgbm,contamination,0.1,42,-0.5790148040499378,-0.10111604805176522,0.8941050299128057,-0.8494230706636023,-0.3086065374362732,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,contamination,0.2,42,-1.1758678925000303,-0.17501290579118955,1.9527906298668134,-1.7664592789875746,-0.585276506012486,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,contamination,0.5,42,-2.7718233873388463,-0.35901302282698727,4.324984350907843,-4.079848152141105,-1.4637986225365869,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,contamination,1.0,42,-5.344715227089989,-0.6915468494768904,8.338931204991178,-7.866696266355772,-2.822734187824207,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,lgbm,random_label_noise,0.01,42,0.01894247063160816,0.004807440720570377,0.4155694214283245,-0.1067400869500615,0.14462502821327783,0.6428571428571429,degrade,0.14844280326360604,0.15299626348641604,False
regression,mae,lgbm,random_label_noise,0.02,42,0.03979839033366676,0.012031676988639939,0.16897005449218847,-0.011303994751120157,0.09090077541845368,0.7380952380952381,degrade,0.0034056324986977415,0.004057774892065394,True
regression,mae,lgbm,random_label_noise,0.05,42,0.158608680053749,0.028236495254144123,0.39081541477343235,0.04041258972967354,0.27680477037782447,0.8809523809523809,degrade,3.487190497253323e-06,5.184495606535914e-06,True
regression,mae,lgbm,random_label_noise,0.1,42,0.23405007186450144,0.05166854914271521,0.894075246845938,-0.03634918732026299,0.5044493310492659,0.7857142857142857,degrade,0.00021267482361508883,0.00027697186331267383,True
regression,mae,lgbm,random_label_noise,0.2,42,0.6226690714974287,0.16030005438659006,1.0964039288261522,0.29107862520365907,0.9542595177911983,0.8809523809523809,degrade,5.752553988713771e-11,1.3148694831345764e-10,True
regression,mae,lgbm,random_label_noise,0.5,42,1.1043536167190375,0.44151061792242413,1.8976324769201773,0.5304439622751725,1.6782632711629026,0.9761904761904762,degrade,1.724401954561472e-09,3.2734409984895737e-09,True
regression,mae,lgbm,random_label_noise,1.0,42,2.7345763226509825,1.2865992878369719,3.2897312354749446,1.7396478844379004,3.7295047608640646,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,cliffs,0.01,42,0.022854762724141248,1.887379141862766e-15,0.09774878501663181,-0.006707848642128374,0.05241737409041087,0.5476190476190477,degrade,0.01083617230346554,0.012384196918246331,True
regression,mae,rf,cliffs,0.02,42,0.022317013295991006,0.00210420085699925,0.13439409586587128,-0.018328406750180708,0.06296243334216273,0.5476190476190477,degrade,0.0066675124712487896,0.007751848409479562,True
regression,mae,rf,cliffs,0.05,42,0.08454215503606514,0.014805555213878108,0.17922115238530684,0.030339483609711115,0.13874482646241917,0.6666666666666666,degrade,0.0002513445887709821,0.00032357004531436773,True
regression,mae,rf,cliffs,0.1,42,0.2064463252990024,0.02260786007615212,0.43857843624444764,0.07380504630904053,0.33908760428896423,0.7619047619047619,degrade,1.2326903353923085e-05,1.7852756581543778e-05,True
regression,mae,rf,cliffs,0.2,42,0.3068650474581388,0.09606081738370364,0.5653285250671481,0.1358901603740396,0.47783993454223805,0.9047619047619048,degrade,7.38784819986904e-08,1.2795448428639162e-07,True
regression,mae,rf,cliffs,0.5,42,0.7309480102386997,0.23685924867768027,0.9684177942594668,0.4380649949971139,1.0238310254802856,0.8809523809523809,degrade,1.501121005276218e-09,2.8657764646182345e-09,True
regression,mae,rf,cliffs,1.0,42,1.365050978054705,0.5179929038845612,1.728785909849478,0.8422063618309117,1.8878955942784985,0.9761904761904762,degrade,4.547473508864641e-13,1.401789999062862e-12,True
regression,mae,rf,conflicts,0.01,42,0.08685448463924594,0.011131644286690223,0.2184494514952078,0.02078781959958549,0.1529211496789064,0.7380952380952381,degrade,0.0007978300284321449,0.0009928551464933359,True
regression,mae,rf,conflicts,0.02,42,0.2724759522523673,0.01911114941115083,0.7136113260111783,0.05665522063051334,0.4882966838742213,0.8333333333333334,degrade,1.4695599475089693e-06,2.2444188289227896e-06,True
regression,mae,rf,conflicts,0.05,42,0.40535048631435505,0.03467858933684248,1.0355037737394628,0.09217835198903623,0.7185226206396739,0.9047619047619048,degrade,1.4695599475089693e-06,2.2444188289227896e-06,True
regression,mae,rf,conflicts,0.1,42,0.815928839480113,0.16236343679028886,1.8406000468483052,0.2592677632687225,1.3725899156915036,0.9761904761904762,degrade,3.183231456205249e-12,8.695656660853362e-12,True
regression,mae,rf,conflicts,0.2,42,1.257306621317834,0.22430022537601862,2.6071077875328323,0.46882710927382953,2.0457861333618386,0.9761904761904762,degrade,1.7325874068774283e-10,3.7079577624892733e-10,True
regression,mae,rf,conflicts,0.5,42,2.5879045708469,0.5053983324625146,4.389226022830294,1.260450903882433,3.915358237811367,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,conflicts,1.0,42,5.106885514586483,0.9965207985202453,8.305632344097585,2.5949752018608745,7.618795827312091,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,contamination,0.01,42,-0.07700226855501631,-0.012357133304117085,0.18279947554905132,-0.1322871485941393,-0.02171738851589334,0.11904761904761904,inflate,4.372095872895443e-06,6.4714723052549286e-06,True
regression,mae,rf,contamination,0.02,42,-0.10726394934262842,-0.014251772369203719,0.2506354548443028,-0.18306477433405555,-0.0314631243512013,0.047619047619047616,inflate,2.86252088699257e-08,5.088926021320125e-08,True
regression,mae,rf,contamination,0.05,42,-0.25424980110452244,-0.056055287009479815,0.40765458216906336,-0.37753863771044577,-0.13096096449859912,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,contamination,0.1,42,-0.4342686108866057,-0.08588767466173353,0.6887289005420417,-0.6425640369625227,-0.2259731848106886,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,contamination,0.2,42,-0.987743606647849,-0.17673018454165834,1.473311202979113,-1.433323840794308,-0.5421633725013899,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,contamination,0.5,42,-2.4900861525569895,-0.4304534499672045,3.7170547846517383,-3.614252002875185,-1.3659203022387942,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,contamination,1.0,42,-4.858826337223957,-0.8242045126519415,7.247063510255541,-7.050588844184072,-2.6670638302638414,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,random_label_noise,0.01,42,0.02633429150487665,0.002393989947785502,0.14095759401427804,-0.0162961572547626,0.0689647402645159,0.5476190476190477,degrade,0.15730251996342304,0.16064938209030438,False
regression,mae,rf,random_label_noise,0.02,42,0.028916454969175054,0.010429960479602207,0.06994921681111776,0.007761393946061967,0.05007151599228814,0.7142857142857143,degrade,0.0038418732417540014,0.0045453148212300865,True
regression,mae,rf,random_label_noise,0.05,42,0.19742302566519135,0.03727867310058325,0.4327069699735069,0.06655748102822884,0.32828857030215386,0.9285714285714286,degrade,1.0281837603542954e-08,1.8573642122529205e-08,True
regression,mae,rf,random_label_noise,0.1,42,0.13877473868516146,0.034800214378002736,0.41731971006486107,0.01256283331945618,0.26498664405086675,0.8571428571428571,degrade,1.2810425914722146e-05,1.847340389419159e-05,True
regression,mae,rf,random_label_noise,0.2,42,0.42585953926395215,0.14439190487067766,0.720099816243433,0.20807646391519305,0.6436426146127112,0.9285714285714286,degrade,4.354205884737894e-09,8.173257973586215e-09,True
regression,mae,rf,random_label_noise,0.5,42,1.1706448176349444,0.43838548152579254,1.488814686675261,0.7203757941265047,1.620913841143384,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,rf,random_label_noise,1.0,42,2.500837129257632,1.0381962711200274,2.8784631882038667,1.6302903644000886,3.3713838941151755,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,cliffs,0.01,42,0.23841684337115907,0.0016248744322790443,0.8836079147094732,-0.028816732762513536,0.5056504195048317,0.5238095238095238,degrade,0.0005643451728396865,0.0007128570604290777,True
regression,mae,torch_mlp,cliffs,0.02,42,0.11899230751538672,0.020926208168977833,0.2259650323545541,0.05065267104085036,0.1873319439899231,0.6428571428571429,degrade,4.651655629035253e-05,6.327758264598563e-05,True
regression,mae,torch_mlp,cliffs,0.05,42,0.5411702543309898,0.07845745404438076,1.0813862062347852,0.21412168645033286,0.8682188222116467,0.8095238095238095,degrade,2.0455816892398475e-06,3.0960155296603096e-06,True
regression,mae,torch_mlp,cliffs,0.1,42,1.2284493045841234,0.21699795512425613,2.3731412479339595,0.510729361384842,1.9461692477834047,0.8571428571428571,degrade,2.934977308121968e-07,4.834080272200889e-07,True
regression,mae,torch_mlp,cliffs,0.2,42,2.145919806932383,0.40569697851675957,3.292349266569266,1.1501995856217098,3.1416400282430557,0.9523809523809523,degrade,1.7325874068774283e-10,3.7079577624892733e-10,True
regression,mae,torch_mlp,cliffs,0.5,42,4.209753972226841,0.8778068608962171,6.3175248701392395,2.2991160804014656,6.120391864052217,0.9523809523809523,degrade,3.183231456205249e-12,8.695656660853362e-12,True
regression,mae,torch_mlp,cliffs,1.0,42,7.217067139296735,1.286889006338105,10.45992472211415,4.053624346348642,10.380509932244827,0.9761904761904762,degrade,1.1368683772161603e-12,3.410605131648481e-12,True
regression,mae,torch_mlp,conflicts,0.01,42,0.6191771444690015,0.036231211248931694,1.697532934181586,0.10578450837521358,1.1325697805627895,0.7857142857142857,degrade,3.675433686112228e-05,5.040594769525342e-05,True
regression,mae,torch_mlp,conflicts,0.02,42,1.4939483604504733,0.07744446234277091,3.4461151657732447,0.4517240161598699,2.5361727047410767,0.8571428571428571,degrade,8.947235983214341e-07,1.4047996683925322e-06,True
regression,mae,torch_mlp,conflicts,0.05,42,2.3891823246430524,0.18717998909802802,4.78606959181911,0.941709445151047,3.8366552041350577,0.9761904761904762,degrade,4.547473508864641e-13,1.401789999062862e-12,True
regression,mae,torch_mlp,conflicts,0.1,42,3.3754560103314346,0.3542725324078866,6.339259304145073,1.4582448743918637,5.292667146271006,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,conflicts,0.2,42,4.976180173313653,0.6829961855424983,8.522773716529072,2.398598803872217,7.553761542755089,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,conflicts,0.5,42,8.199811358917751,1.1824054272728353,12.784842030686203,4.333233208938522,12.066389508896979,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,conflicts,1.0,42,11.33648446741537,1.7505025789450477,17.56598322327357,6.023923956226498,16.649044978604245,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,contamination,0.01,42,-0.11354282759277118,-0.022894202171218847,0.28246782005549015,-0.1989708601392321,-0.028114795046310245,0.23809523809523808,inflate,0.00013664544280800328,0.00018005046581760434,True
regression,mae,torch_mlp,contamination,0.02,42,-0.19913633953843182,-0.03888913484478895,0.5102825060668186,-0.35346340776022855,-0.04480927131663512,0.09523809523809523,inflate,8.222048109018942e-07,1.3031170587879078e-06,True
regression,mae,torch_mlp,contamination,0.05,42,-0.4783898897952413,-0.12333018274122098,0.7659986943595225,-0.7100543724235165,-0.24672540716696603,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,contamination,0.1,42,-0.8181934476685173,-0.16591472060594237,1.1856141182823876,-1.1767641388866328,-0.45962275645040174,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,contamination,0.2,42,-1.7469349791641986,-0.3192321546705911,2.533657084736296,-2.513200459790995,-0.980669498537402,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,contamination,0.5,42,-4.447547833264475,-0.7156877841220962,6.516251544047114,-6.418287540451038,-2.476808126077913,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,contamination,1.0,42,-8.593489868777656,-1.388760581799298,12.597516357627159,-12.403414260138533,-4.783565477416779,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,random_label_noise,0.01,42,0.08592007483177297,0.017575611351933584,0.44682120929189034,-0.049214103646816304,0.22105425331036224,0.7857142857142857,degrade,0.010880868038839253,0.012393124274745726,True
regression,mae,torch_mlp,random_label_noise,0.02,42,0.12032494296329692,0.045279606397304994,0.28164773280656086,0.03514493314798711,0.20550495277860673,0.8571428571428571,degrade,1.1957203014389961e-05,1.7392295293658126e-05,True
regression,mae,torch_mlp,random_label_noise,0.05,42,0.47289497511684636,0.11427318681565579,0.9552644025337305,0.1839900001922843,0.7617999500414084,0.9285714285714286,degrade,9.127461453317665e-09,1.6667538306058344e-08,True
regression,mae,torch_mlp,random_label_noise,0.1,42,0.48515100663459726,0.1697677200168638,1.0721414598268646,0.16089836962091297,0.8094036436482815,0.9047619047619048,degrade,1.788739609764889e-07,2.990131884980113e-07,True
regression,mae,torch_mlp,random_label_noise,0.2,42,0.985196606893451,0.34517619753660456,1.4693119557253969,0.540825883354199,1.429567330432703,0.9285714285714286,degrade,3.9540282159578055e-10,8.200947410875448e-10,True
regression,mae,torch_mlp,random_label_noise,0.5,42,2.3667064397835835,0.7325808879054405,3.209006004975281,1.3961921016159193,3.3372207779512477,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,mae,torch_mlp,random_label_noise,1.0,42,4.307642384401983,1.431383951807264,5.460801619112441,2.656107217119351,5.959177551684615,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,rmse,lgbm,cliffs,0.01,42,0.02605401068213408,0.0,0.1133302737583947,-0.008220981468226786,0.06032900283249495,0.40476190476190477,degrade,0.0824077352269923,0.08652812198834191,False
regression,rmse,lgbm,cliffs,0.02,42,0.02737508327312923,0.0,0.21755798965579662,-0.038421972892089575,0.09317213943834804,0.47619047619047616,degrade,0.13906305129126412,0.1437698007195838,False
regression,rmse,lgbm,cliffs,0.05,42,0.10502130074222112,0.013571114622842217,0.3433016973322004,0.0011950009280009971,0.20884760055644125,0.6428571428571429,degrade,0.012698275850315723,0.01441425907333136,True
regression,rmse,lgbm,cliffs,0.1,42,0.07274503461276936,0.02544076967787473,0.5217200182415908,-0.08504113263887449,0.23053120186441323,0.6428571428571429,degrade,0.008405460284887221,0.009672036492198995,True
regression,rmse,lgbm,cliffs,0.2,42,0.3105448057096088,0.08739608678607624,0.5769562181413849,0.1360533023178855,0.4850363091013321,0.8809523809523809,degrade,1.0281837603542954e-08,1.8573642122529205e-08,True
regression,rmse,lgbm,cliffs,0.5,42,0.8417760943402237,0.3425094939620157,1.034716610523524,0.52884202538043,1.1547101633000174,0.9047619047619048,degrade,2.0554580260068178e-10,4.371100612267663e-10,True
regression,rmse,lgbm,cliffs,1.0,42,2.0921627027776473,0.922336804744723,2.5978410501824207,1.306485772421762,2.8778396331335325,0.9285714285714286,degrade,9.777068044058979e-12,2.4155109285322182e-11,True
regression,rmse,lgbm,conflicts,0.01,42,0.09156722044882949,0.01184223579492577,0.49126243470863856,-0.05700752074788022,0.2401419616455392,0.7380952380952381,degrade,0.013346739031931065,0.015099341127033124,True
regression,rmse,lgbm,conflicts,0.02,42,0.1314416061941609,0.019873509647143017,0.5469549010877008,-0.03397646189723216,0.29685967428555393,0.6428571428571429,degrade,0.034766786181762654,0.03768271018410404,True
regression,rmse,lgbm,conflicts,0.05,42,0.3954166761525735,0.05586124437769302,1.1942910396579558,0.03422178398466652,0.7566115683204804,0.8333333333333334,degrade,2.194341800532129e-05,3.110965590627829e-05,True
regression,rmse,lgbm,conflicts,0.1,42,0.8758252565171105,0.1294156723427926,1.7697451351377722,0.3405931547725989,1.4110573582616222,0.9523809523809523,degrade,3.115019353572279e-11,7.319206313288712e-11,True
regression,rmse,lgbm,conflicts,0.2,42,1.46139426836408,0.29164956025087463,3.3736164339718813,0.44109604655598567,2.481692490172174,0.9761904761904762,degrade,4.547473508864641e-13,1.401789999062862e-12,True
regression,rmse,lgbm,conflicts,0.5,42,3.052779509391748,0.7244717617467241,4.554721041665751,1.675274428242914,4.430284590540582,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,rmse,lgbm,conflicts,1.0,42,5.216664448673675,1.1807984835432426,7.685207722943699,2.892391986936359,7.540936910410991,1.0,degrade,2.2737367544323206e-13,7.345918745089036e-13,True
regression,rmse,lgbm,contamination,0.01,42,-0.1742518495758215,-0.006287052726881015,0.37701859832123796,-0.28827530570502097,-0.060228393446621994,0.2619047619047619,inflate,5.0191078798889066e-05,6.800081643720454e-05,True
regression,rmse,lgbm,contamination,0.02,42,-0.26792735336769685,-0.011265114085236339,0.6082777776487351,-0.4518915790131416,-0.08396312772225209,0.14285714285714285,inflate,2.3432828129443806e-05,3.286557429624558e-05,True
regression,rmse,lgbm,contamination,0.05,42,-0.19568365631904486,-0.04939277282844212,0.49947760937660507,-0.3467429503004648,-0.0446243623376249,0.09523809523809523,inflate,1.2480818440963048e-06,1.932513823116859e-06,True
regression,rmse,lgbm,contamination,0.1,42,-0.5393271085509508,-0.08556442837111305,1.013800750004228,-0.8459354983136287,-0.23271871878827283,0.047619047619047616,inflate,8.469669410260394e-10,1.6606078679052012e-09,True
regression,rmse,lgbm,contamination,0.2,42,-1.29178989342487,-0.19009670151328295,2.4206306217900386,-2.0238722647923977,-0.559707522057342,0.023809523809523808,inflate,8.469669410260394e-10,1.6606078679052012e-09,True
regression,rmse,lgbm,contamination,0.5,42,-4.731824751261214,-0.3678117694041355,9.592800519756477,-7.6330192124655944,-1.830630290056833,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,rmse,lgbm,contamination,1.0,42,-10.271588894428092,-0.9546580150954553,18.582603497374514,-15.891610516925951,-4.651567271930234,0.0,inflate,2.2737367544323206e-13,7.345918745089036e-13,True
regression,rmse,lgbm,random_label_noise,0.01,42,-0.028246355910273427,8.581997943551967e-05,0.4795839126641324,-0.17328910836179917,0.11679639654125233,0.5,degrade,0.775214709993179,0.775214709993179,False
regression,rmse,lgbm,random_label_noise,0.02,42,0.01691096465849345,0.01018740554365316,0.24518137395600567,-0.057240357746957876,0.09106228706394479,0.6904761904761905,degrade,0.059409131525626435,0.06336974029400153,False
regression,rmse,lgbm,random_label_noise,0.05,42,0.4862508051362419,0.03559128415612123,2.428975089612348,-0.24835522173500718,1.220856832007491,0.8571428571428571,degrade,2.3709785637038294e-06,3.572416131858685e-06,True
regression,rmse,lgbm,random_label_noise,0.1,42,0.12674007666282544,0.049806567127113066,0.597283045902326,-0.053898962059424516,0.3073791153850754,0.7619047619047619,degrade,0.0050543221800580795,0.00595877983333163,True
