family,task_type,metric,model,scenario,fraction,n,mean_degradation,median_degradation,positive_rate
moleculenet,classification,roc_auc,torch_mlp,contamination,0.01,9,-0.006924942190974133,-0.002294672586015567,0.4444444444444444
moleculenet,classification,roc_auc,torch_mlp,contamination,0.02,9,-0.00021232870650949524,0.004344587884806295,0.6666666666666666
moleculenet,classification,roc_auc,torch_mlp,contamination,0.05,9,-0.010793151474926913,-0.010705789056304593,0.2222222222222222
moleculenet,classification,roc_auc,torch_mlp,contamination,0.1,9,-0.0186261140082601,-0.021293932667406534,0.1111111111111111
moleculenet,classification,roc_auc,torch_mlp,contamination,0.2,9,-0.04411740888457843,-0.04262490087232351,0.0
moleculenet,classification,roc_auc,torch_mlp,contamination,0.5,9,-0.11427227632588169,-0.10863854975952647,0.0
moleculenet,classification,roc_auc,torch_mlp,contamination,1.0,9,-0.2038175378076693,-0.17682472691161866,0.0
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.01,9,0.001252355121134838,0.005154639175257714,0.6666666666666666
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.02,9,0.004517113397703961,0.009119746233148374,0.6666666666666666
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.05,9,0.0115345058206023,0.015463917525773252,0.8888888888888888
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.1,9,0.01934481672990254,0.014875138734739335,1.0
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.2,9,0.05660302144532606,0.0590800951625694,1.0
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,0.5,9,0.13871745705249725,0.1378475670307845,1.0
moleculenet,classification,roc_auc,torch_mlp,random_label_noise,1.0,9,0.3453610288983613,0.34536256011838706,1.0
moleculenet,regression,mae,lgbm,cliffs,0.01,9,0.029793482036567027,0.00827792685893769,0.7777777777777778
moleculenet,regression,mae,lgbm,cliffs,0.02,9,0.022226008266177807,0.016875841131175018,0.8888888888888888
moleculenet,regression,mae,lgbm,cliffs,0.05,9,0.14024105269520223,0.12799010463736005,1.0
moleculenet,regression,mae,lgbm,cliffs,0.1,9,0.1622901815834069,0.025538761003351063,0.8888888888888888
moleculenet,regression,mae,lgbm,cliffs,0.2,9,0.2604470980339147,0.3269138716036256,1.0
moleculenet,regression,mae,lgbm,cliffs,0.5,9,0.7971557602637831,0.4993702700463686,1.0
moleculenet,regression,mae,lgbm,cliffs,1.0,9,1.3175737480167689,1.0687029423594407,1.0
moleculenet,regression,mae,lgbm,conflicts,0.01,9,0.015290910845207764,0.008140451516303493,0.8888888888888888
moleculenet,regression,mae,lgbm,conflicts,0.02,9,0.0066414948669347475,0.009815462196606006,0.7777777777777778
moleculenet,regression,mae,lgbm,conflicts,0.05,9,0.08974153486878282,0.07985905394801762,1.0
moleculenet,regression,mae,lgbm,conflicts,0.1,9,0.2010902912685187,0.19557613685007758,1.0
moleculenet,regression,mae,lgbm,conflicts,0.2,9,0.28902716325921535,0.35350869210037417,1.0
moleculenet,regression,mae,lgbm,conflicts,0.5,9,0.5859679155843476,0.6080128186127208,1.0
moleculenet,regression,mae,lgbm,conflicts,1.0,9,0.9679328138771672,0.7691721068571596,1.0
moleculenet,regression,mae,lgbm,contamination,0.01,9,-0.00757809818837063,-0.0015525247401166897,0.4444444444444444
moleculenet,regression,mae,lgbm,contamination,0.02,9,-0.017557377034229476,-0.011015000931029029,0.0
moleculenet,regression,mae,lgbm,contamination,0.05,9,-0.02765768993708997,-0.020681067509749962,0.0
moleculenet,regression,mae,lgbm,contamination,0.1,9,-0.0414120840145818,-0.029486848824689216,0.0
moleculenet,regression,mae,lgbm,contamination,0.2,9,-0.09712874246036295,-0.06320399087023976,0.0
moleculenet,regression,mae,lgbm,contamination,0.5,9,-0.22248134183792262,-0.19575463924831826,0.0
moleculenet,regression,mae,lgbm,contamination,1.0,9,-0.4172792744372107,-0.35951387728007844,0.0
moleculenet,regression,mae,lgbm,random_label_noise,0.01,9,-0.009167203005148148,0.00442755533333361,0.6666666666666666
moleculenet,regression,mae,lgbm,random_label_noise,0.02,9,0.010002924083148389,0.011854059234191361,0.8888888888888888
moleculenet,regression,mae,lgbm,random_label_noise,0.05,9,0.035833948789043585,0.02820108072274985,1.0
moleculenet,regression,mae,lgbm,random_label_noise,0.1,9,0.10037507550689616,0.06791478929291139,1.0
moleculenet,regression,mae,lgbm,random_label_noise,0.2,9,0.21676048191910322,0.22009569769873116,1.0
moleculenet,regression,mae,lgbm,random_label_noise,0.5,9,0.5353035518487453,0.45947149714033075,1.0
moleculenet,regression,mae,lgbm,random_label_noise,1.0,9,1.1479780645003257,1.0774930947638972,1.0
moleculenet,regression,mae,rf,cliffs,0.01,9,0.0275873584191944,0.01225997500238074,0.6666666666666666
moleculenet,regression,mae,rf,cliffs,0.02,9,0.02185634565319245,0.008592879155180144,0.6666666666666666
moleculenet,regression,mae,rf,cliffs,0.05,9,0.06686874674259985,0.02251074995376523,0.5555555555555556
moleculenet,regression,mae,rf,cliffs,0.1,9,0.209981149227662,0.1018593242550726,0.8888888888888888
moleculenet,regression,mae,rf,cliffs,0.2,9,0.22451325951942447,0.09506131786232619,1.0
moleculenet,regression,mae,rf,cliffs,0.5,9,0.7407921683463425,0.44327817223361465,1.0
moleculenet,regression,mae,rf,cliffs,1.0,9,1.2893030514688797,0.9111424753283109,1.0
moleculenet,regression,mae,rf,conflicts,0.01,9,0.010845306706522593,0.010885817781414953,0.6666666666666666
moleculenet,regression,mae,rf,conflicts,0.02,9,0.006944190221594833,0.010499078439107468,0.6666666666666666
moleculenet,regression,mae,rf,conflicts,0.05,9,0.0679157736937572,0.034644890999085964,1.0
moleculenet,regression,mae,rf,conflicts,0.1,9,0.1358933702465325,0.09108220327351724,1.0
moleculenet,regression,mae,rf,conflicts,0.2,9,0.2542636449058312,0.18615207762020336,1.0
moleculenet,regression,mae,rf,conflicts,0.5,9,0.6453728410341281,0.5018733443466996,1.0
moleculenet,regression,mae,rf,conflicts,1.0,9,0.8744017306296159,0.7665322961281139,1.0
moleculenet,regression,mae,rf,contamination,0.01,9,-0.010044374813912479,-0.005374606103552559,0.1111111111111111
moleculenet,regression,mae,rf,contamination,0.02,9,-0.011117892866293463,-0.011686700854701249,0.0
moleculenet,regression,mae,rf,contamination,0.05,9,-0.03543207017968412,-0.04024235205535276,0.0
moleculenet,regression,mae,rf,contamination,0.1,9,-0.06156483789536192,-0.055153634432021925,0.0
moleculenet,regression,mae,rf,contamination,0.2,9,-0.10925692513286828,-0.10613455003174554,0.0
moleculenet,regression,mae,rf,contamination,0.5,9,-0.26958976254654277,-0.23833676953617583,0.0
moleculenet,regression,mae,rf,contamination,1.0,9,-0.5200819880642965,-0.47520192987134213,0.0
moleculenet,regression,mae,rf,random_label_noise,0.01,9,0.006289825648710513,0.0017169744583018787,0.5555555555555556
moleculenet,regression,mae,rf,random_label_noise,0.02,9,0.011685153843855108,0.0059576745086925564,0.6666666666666666
moleculenet,regression,mae,rf,random_label_noise,0.05,9,0.04245425930184859,0.02714117393893578,1.0
moleculenet,regression,mae,rf,random_label_noise,0.1,9,0.06449254297670354,0.03816674812467047,1.0
moleculenet,regression,mae,rf,random_label_noise,0.2,9,0.15937606061565365,0.14010895484882202,1.0
moleculenet,regression,mae,rf,random_label_noise,0.5,9,0.4743105686182438,0.4391026813978386,1.0
moleculenet,regression,mae,rf,random_label_noise,1.0,9,1.1212541349116976,1.0039234318986883,1.0
moleculenet,regression,mae,torch_mlp,cliffs,0.01,9,0.08208711628865141,0.004823552473048998,0.6666666666666666
moleculenet,regression,mae,torch_mlp,cliffs,0.02,9,0.10860416754849717,0.08677149758032998,0.8888888888888888
moleculenet,regression,mae,torch_mlp,cliffs,0.05,9,0.3081985815687173,0.1915849674217469,0.8888888888888888
moleculenet,regression,mae,torch_mlp,cliffs,0.1,9,0.5316304138599991,0.28157445994520613,1.0
moleculenet,regression,mae,torch_mlp,cliffs,0.2,9,0.987089753398324,0.459155629483472,1.0
moleculenet,regression,mae,torch_mlp,cliffs,0.5,9,1.6225433669587048,0.9866269903837053,1.0
moleculenet,regression,mae,torch_mlp,cliffs,1.0,9,2.772207072524118,1.7059276405546515,1.0
moleculenet,regression,mae,torch_mlp,conflicts,0.01,9,0.02539625293669365,0.02235560075796783,0.6666666666666666
moleculenet,regression,mae,torch_mlp,conflicts,0.02,9,0.06440176405200708,0.05151079559326166,0.7777777777777778
moleculenet,regression,mae,torch_mlp,conflicts,0.05,9,0.11963446138269518,0.11322588200867179,1.0
moleculenet,regression,mae,torch_mlp,conflicts,0.1,9,0.28898338912041033,0.2557564109199866,1.0
moleculenet,regression,mae,torch_mlp,conflicts,0.2,9,0.5757930408482115,0.5512901107795471,1.0
moleculenet,regression,mae,torch_mlp,conflicts,0.5,9,1.077362210024234,0.990107334681317,1.0
moleculenet,regression,mae,torch_mlp,conflicts,1.0,9,1.4525799661862058,1.1696083072107453,1.0
moleculenet,regression,mae,torch_mlp,contamination,0.01,9,-0.02044839209222989,-0.010501400834747598,0.1111111111111111
moleculenet,regression,mae,torch_mlp,contamination,0.02,9,-0.037016000439832566,-0.03647476577887754,0.0
moleculenet,regression,mae,torch_mlp,contamination,0.05,9,-0.07492584031571686,-0.08428591033372168,0.0
moleculenet,regression,mae,torch_mlp,contamination,0.1,9,-0.09129944788824518,-0.08750737152848609,0.0
moleculenet,regression,mae,torch_mlp,contamination,0.2,9,-0.20678666536551807,-0.24771405121446732,0.0
moleculenet,regression,mae,torch_mlp,contamination,0.5,9,-0.4681883095279065,-0.5106495970018143,0.0
moleculenet,regression,mae,torch_mlp,contamination,1.0,9,-0.8962886788547492,-0.9577956031592548,0.0
moleculenet,regression,mae,torch_mlp,random_label_noise,0.01,9,0.02030727967788691,0.01640005405832612,0.8888888888888888
moleculenet,regression,mae,torch_mlp,random_label_noise,0.02,9,0.04761399266026631,0.03761144014980111,1.0
moleculenet,regression,mae,torch_mlp,random_label_noise,0.05,9,0.10232729357397394,0.07013232979852524,1.0
moleculenet,regression,mae,torch_mlp,random_label_noise,0.1,9,0.26338135451061434,0.11060819623691875,1.0
moleculenet,regression,mae,torch_mlp,random_label_noise,0.2,9,0.401187770060633,0.33580771496390893,1.0
moleculenet,regression,mae,torch_mlp,random_label_noise,0.5,9,0.9319418874896539,0.6181780996939776,1.0
moleculenet,regression,mae,torch_mlp,random_label_noise,1.0,9,1.5344264221942374,1.244244475435367,1.0
moleculenet,regression,rmse,lgbm,cliffs,0.01,9,0.02659459253556033,0.01015606639414579,0.6666666666666666
moleculenet,regression,rmse,lgbm,cliffs,0.02,9,0.005328955606457519,0.005925493427224704,0.7777777777777778
moleculenet,regression,rmse,lgbm,cliffs,0.05,9,0.12083904661565034,0.12172512678072467,0.8888888888888888
moleculenet,regression,rmse,lgbm,cliffs,0.1,9,0.17606303671337076,0.03985677718407277,0.7777777777777778
moleculenet,regression,rmse,lgbm,cliffs,0.2,9,0.24196177070155483,0.23834595815054294,1.0
moleculenet,regression,rmse,lgbm,cliffs,0.5,9,0.8956518682227408,0.6619437428969781,1.0
moleculenet,regression,rmse,lgbm,cliffs,1.0,9,1.48330303638599,1.2437336561994095,1.0
moleculenet,regression,rmse,lgbm,conflicts,0.01,9,0.01621399634833578,0.012158772316113509,0.8888888888888888
moleculenet,regression,rmse,lgbm,conflicts,0.02,9,-0.019719527129499228,-0.010667023241972107,0.4444444444444444
moleculenet,regression,rmse,lgbm,conflicts,0.05,9,0.09075190818105569,0.055309748967274475,1.0
moleculenet,regression,rmse,lgbm,conflicts,0.1,9,0.16678782894963373,0.10155567598367554,1.0
moleculenet,regression,rmse,lgbm,conflicts,0.2,9,0.2689996780702587,0.33623256804922774,1.0
moleculenet,regression,rmse,lgbm,conflicts,0.5,9,0.6053387407341551,0.5956728581592936,1.0
moleculenet,regression,rmse,lgbm,conflicts,1.0,9,1.038493214341249,0.8366123422560019,1.0
moleculenet,regression,rmse,lgbm,contamination,0.01,9,-0.0037772260004231097,-0.0016412221603094856,0.4444444444444444
moleculenet,regression,rmse,lgbm,contamination,0.02,9,-0.021679936052006712,-0.011655532786325473,0.0
moleculenet,regression,rmse,lgbm,contamination,0.05,9,-0.03270583393792822,-0.02088562683709161,0.1111111111111111
moleculenet,regression,rmse,lgbm,contamination,0.1,9,-0.03796775625176448,-0.02977588375119966,0.1111111111111111
moleculenet,regression,rmse,lgbm,contamination,0.2,9,-0.11148611321465908,-0.06734141459277765,0.0
moleculenet,regression,rmse,lgbm,contamination,0.5,9,-0.30019768301870337,-0.23478037646959904,0.0
moleculenet,regression,rmse,lgbm,contamination,1.0,9,-0.6037858832516403,-0.5088575461420138,0.0
moleculenet,regression,rmse,lgbm,random_label_noise,0.01,9,-0.0010432531139830362,0.0032295145181796547,0.5555555555555556
moleculenet,regression,rmse,lgbm,random_label_noise,0.02,9,0.004868109949040596,0.005470272312426361,0.6666666666666666
moleculenet,regression,rmse,lgbm,random_label_noise,0.05,9,0.01898745921360613,0.018413099809835076,0.8888888888888888
moleculenet,regression,rmse,lgbm,random_label_noise,0.1,9,0.09623954648863552,0.06155114911774551,1.0
moleculenet,regression,rmse,lgbm,random_label_noise,0.2,9,0.2758087726632867,0.26769296580318214,1.0
moleculenet,regression,rmse,lgbm,random_label_noise,0.5,9,0.5668997395364337,0.5358521245885199,1.0
moleculenet,regression,rmse,lgbm,random_label_noise,1.0,9,1.3272143526767015,1.2937125452022602,1.0
moleculenet,regression,rmse,rf,cliffs,0.01,9,0.04505204819148683,0.011763107955768848,0.7777777777777778
moleculenet,regression,rmse,rf,cliffs,0.02,9,0.03454673640437448,0.007403030580000802,0.7777777777777778
moleculenet,regression,rmse,rf,cliffs,0.05,9,0.09210563264166678,0.014020893397560963,0.6666666666666666
moleculenet,regression,rmse,rf,cliffs,0.1,9,0.27826639504176665,0.14544168074159314,0.8888888888888888
moleculenet,regression,rmse,rf,cliffs,0.2,9,0.33144614911350384,0.1520649504394822,1.0
moleculenet,regression,rmse,rf,cliffs,0.5,9,1.0080467162633509,0.6083126750627866,1.0
moleculenet,regression,rmse,rf,cliffs,1.0,9,1.6547488443485487,1.2514362505008572,1.0
moleculenet,regression,rmse,rf,conflicts,0.01,9,0.008965694953055226,0.0038908447907221033,0.5555555555555556
moleculenet,regression,rmse,rf,conflicts,0.02,9,0.00617735924597065,0.009345621192919373,0.5555555555555556
moleculenet,regression,rmse,rf,conflicts,0.05,9,0.0897368924136836,0.0439285422480884,0.8888888888888888
moleculenet,regression,rmse,rf,conflicts,0.1,9,0.14443131686434882,0.07481482161150987,1.0
moleculenet,regression,rmse,rf,conflicts,0.2,9,0.2813223251472024,0.18951756697295075,1.0
moleculenet,regression,rmse,rf,conflicts,0.5,9,0.6936311037926549,0.5269262207639807,1.0
moleculenet,regression,rmse,rf,conflicts,1.0,9,0.9041539484653899,0.8043016494057263,1.0
moleculenet,regression,rmse,rf,contamination,0.01,9,-0.006067410560973386,-0.004859371581429683,0.3333333333333333
moleculenet,regression,rmse,rf,contamination,0.02,9,-0.008809982551945896,-0.007341766192009214,0.1111111111111111
moleculenet,regression,rmse,rf,contamination,0.05,9,-0.028261865606798862,-0.020256905324737673,0.0
moleculenet,regression,rmse,rf,contamination,0.1,9,-0.05785875888252413,-0.043864976065773664,0.0
moleculenet,regression,rmse,rf,contamination,0.2,9,-0.09388451045137071,-0.08709023993237719,0.0
moleculenet,regression,rmse,rf,contamination,0.5,9,-0.3093195173371113,-0.2588731859937152,0.0
moleculenet,regression,rmse,rf,contamination,1.0,9,-0.7223017162834489,-0.6317382937167783,0.0
moleculenet,regression,rmse,rf,random_label_noise,0.01,9,0.008154128442613354,0.00392742291352044,0.6666666666666666
moleculenet,regression,rmse,rf,random_label_noise,0.02,9,0.01054249863262592,-0.007598951951284572,0.3333333333333333
moleculenet,regression,rmse,rf,random_label_noise,0.05,9,0.02919612416416896,0.023754530067853552,0.8888888888888888
moleculenet,regression,rmse,rf,random_label_noise,0.1,9,0.07392431833701739,0.051455797846490015,0.8888888888888888
moleculenet,regression,rmse,rf,random_label_noise,0.2,9,0.21665105437329057,0.15480520206004988,1.0
moleculenet,regression,rmse,rf,random_label_noise,0.5,9,0.5374771355245124,0.5885396210133081,1.0
moleculenet,regression,rmse,rf,random_label_noise,1.0,9,1.2752358890272655,1.215880296392825,1.0
moleculenet,regression,rmse,torch_mlp,cliffs,0.01,9,0.11866202736062784,0.007916853526763967,0.6666666666666666
moleculenet,regression,rmse,torch_mlp,cliffs,0.02,9,0.16262368074087238,0.12742534970205277,0.8888888888888888
moleculenet,regression,rmse,torch_mlp,cliffs,0.05,9,0.44952797069329026,0.21259891762625172,0.8888888888888888
moleculenet,regression,rmse,torch_mlp,cliffs,0.1,9,0.8072440978689568,0.4370969427864826,1.0
moleculenet,regression,rmse,torch_mlp,cliffs,0.2,9,1.4137151303610032,0.6883252609206705,1.0
moleculenet,regression,rmse,torch_mlp,cliffs,0.5,9,2.2067759111390677,1.3198185554372472,1.0
moleculenet,regression,rmse,torch_mlp,cliffs,1.0,9,3.651141256055443,2.0780440261637505,1.0
moleculenet,regression,rmse,torch_mlp,conflicts,0.01,9,0.03510707981654246,0.030752854342721125,0.6666666666666666
moleculenet,regression,rmse,torch_mlp,conflicts,0.02,9,0.08266760708484602,0.08222737447949569,0.7777777777777778
moleculenet,regression,rmse,torch_mlp,conflicts,0.05,9,0.18161775572115652,0.12300077229038586,0.8888888888888888
moleculenet,regression,rmse,torch_mlp,conflicts,0.1,9,0.3587308056169747,0.2807571423391104,1.0
moleculenet,regression,rmse,torch_mlp,conflicts,0.2,9,0.6898544209011974,0.664880307117744,1.0
moleculenet,regression,rmse,torch_mlp,conflicts,0.5,9,1.2871523338994646,1.1099500419982775,1.0
moleculenet,regression,rmse,torch_mlp,conflicts,1.0,9,1.7635294462167879,1.3835986829110603,1.0
moleculenet,regression,rmse,torch_mlp,contamination,0.01,9,-0.01535972229909034,-0.012477790798108623,0.3333333333333333
moleculenet,regression,rmse,torch_mlp,contamination,0.02,9,-0.03352333920593659,-0.02117833828320337,0.0
moleculenet,regression,rmse,torch_mlp,contamination,0.05,9,-0.07171487591959108,-0.044687353263577645,0.0
moleculenet,regression,rmse,torch_mlp,contamination,0.1,9,-0.060497609237541536,-0.05012032526275312,0.0
moleculenet,regression,rmse,torch_mlp,contamination,0.2,9,-0.16509703365119185,-0.1743976216149603,0.0
moleculenet,regression,rmse,torch_mlp,contamination,0.5,9,-0.40926505208121433,-0.39623892791951876,0.0
moleculenet,regression,rmse,torch_mlp,contamination,1.0,9,-1.1635293752842863,-1.2494143602507664,0.0
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.01,9,0.022875475298389663,0.016869683509262767,0.7777777777777778
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.02,9,0.07009971225224286,0.027678081961052148,0.8888888888888888
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.05,9,0.12701832326919002,0.0883417803956581,0.8888888888888888
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.1,9,0.32768362591548744,0.13479715384393043,1.0
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.2,9,0.5384102275405837,0.4409684876692037,1.0
moleculenet,regression,rmse,torch_mlp,random_label_noise,0.5,9,1.2176548777400713,0.7813616219963333,1.0
moleculenet,regression,rmse,torch_mlp,random_label_noise,1.0,9,1.8627236602598838,1.6018002369452224,1.0
tdc,classification,pr_auc,lgbm,cliffs,0.01,39,0.0009214303462973606,0.0,0.38461538461538464
tdc,classification,pr_auc,lgbm,cliffs,0.02,39,0.0004137025777706975,0.0,0.48717948717948717
tdc,classification,pr_auc,lgbm,cliffs,0.05,39,0.00251645351853912,0.0011965525890058615,0.6410256410256411
tdc,classification,pr_auc,lgbm,cliffs,0.1,39,0.003762408901275458,0.002531833429171071,0.7692307692307693
tdc,classification,pr_auc,lgbm,cliffs,0.2,39,0.007045670396660966,0.0036440762066736188,0.8461538461538461
tdc,classification,pr_auc,lgbm,cliffs,0.5,39,0.012498306549295573,0.006728853177499494,0.8461538461538461
tdc,classification,pr_auc,lgbm,cliffs,1.0,39,0.0271155179455849,0.023926819479745842,1.0
tdc,classification,pr_auc,lgbm,conflicts,0.01,39,0.002701480143052948,0.0013508284451712038,0.6153846153846154
tdc,classification,pr_auc,lgbm,conflicts,0.02,39,0.004288208621640275,0.003619470279759507,0.7435897435897436
tdc,classification,pr_auc,lgbm,conflicts,0.05,39,0.006633397421717862,0.004909758196502412,0.717948717948718
tdc,classification,pr_auc,lgbm,conflicts,0.1,39,0.018352249246940115,0.013302231477827053,0.8974358974358975
tdc,classification,pr_auc,lgbm,conflicts,0.2,39,0.023417320097544814,0.02532053837156556,0.8205128205128205
tdc,classification,pr_auc,lgbm,conflicts,0.5,39,0.04844242552569042,0.052973062024496476,0.8974358974358975
tdc,classification,pr_auc,lgbm,conflicts,1.0,39,0.2815476903049736,0.21731638937131162,1.0
tdc,classification,pr_auc,lgbm,contamination,0.01,39,-0.001267488425724062,-0.000983539108663889,0.38461538461538464
tdc,classification,pr_auc,lgbm,contamination,0.02,39,-0.007114855592810661,-0.0034623246631564353,0.1282051282051282
tdc,classification,pr_auc,lgbm,contamination,0.05,39,-0.01507275150644862,-0.008571836462752058,0.05128205128205128
tdc,classification,pr_auc,lgbm,contamination,0.1,39,-0.022506287712922717,-0.01708800963324708,0.0
tdc,classification,pr_auc,lgbm,contamination,0.2,39,-0.05046907350523083,-0.02980967356406683,0.0
tdc,classification,pr_auc,lgbm,contamination,0.5,39,-0.12095099859061119,-0.06902075286388565,0.0
tdc,classification,pr_auc,lgbm,contamination,1.0,39,-0.2109932304857156,-0.12150336139604423,0.0
tdc,classification,pr_auc,lgbm,random_label_noise,0.01,39,0.003769143268982459,0.0010970368169472833,0.6666666666666666
tdc,classification,pr_auc,lgbm,random_label_noise,0.02,39,0.0039402449551318415,0.003854616578442993,0.7692307692307693
tdc,classification,pr_auc,lgbm,random_label_noise,0.05,39,0.010069746165930232,0.0076470910235121314,0.8717948717948718
tdc,classification,pr_auc,lgbm,random_label_noise,0.1,39,0.016209481560677714,0.014102549961533595,0.8717948717948718
tdc,classification,pr_auc,lgbm,random_label_noise,0.2,39,0.030852956801225247,0.03016267554958252,0.9487179487179487
tdc,classification,pr_auc,lgbm,random_label_noise,0.5,39,0.08428871081465553,0.08928215302388731,0.8717948717948718
tdc,classification,pr_auc,lgbm,random_label_noise,1.0,39,0.26976804196220605,0.2567042858215828,0.9230769230769231
tdc,classification,pr_auc,rf,cliffs,0.01,39,3.4293198154407466e-05,0.0,0.358974358974359
tdc,classification,pr_auc,rf,cliffs,0.02,39,0.00018596923137555356,0.0,0.38461538461538464
tdc,classification,pr_auc,rf,cliffs,0.05,39,-4.475163835578518e-06,-0.0001526071448572086,0.46153846153846156
tdc,classification,pr_auc,rf,cliffs,0.1,39,0.0031972201077102858,0.001015081656866812,0.6153846153846154
tdc,classification,pr_auc,rf,cliffs,0.2,39,0.002227802917177769,0.0009413754200462421,0.6153846153846154
tdc,classification,pr_auc,rf,cliffs,0.5,39,0.006798260275474484,0.00276631662897342,0.7692307692307693
tdc,classification,pr_auc,rf,cliffs,1.0,39,0.020368361389517343,0.014286258764585447,0.9487179487179487
tdc,classification,pr_auc,rf,conflicts,0.01,39,-0.0008156846865813092,0.0006608240488761297,0.5641025641025641
tdc,classification,pr_auc,rf,conflicts,0.02,39,-0.0004890214308288538,0.0017209587392408299,0.5641025641025641
tdc,classification,pr_auc,rf,conflicts,0.05,39,0.0031722023366288887,0.003714898932493549,0.6923076923076923
tdc,classification,pr_auc,rf,conflicts,0.1,39,0.008009575403054624,0.004810955847205811,0.8205128205128205
tdc,classification,pr_auc,rf,conflicts,0.2,39,0.014837886944758169,0.012270024808783586,0.8461538461538461
tdc,classification,pr_auc,rf,conflicts,0.5,39,0.03334969177520941,0.03527868241688081,0.8461538461538461
tdc,classification,pr_auc,rf,conflicts,1.0,39,0.26542485384768283,0.18621753074186653,1.0
tdc,classification,pr_auc,rf,contamination,0.01,39,-0.003410759942285987,-0.002612561283510617,0.28205128205128205
tdc,classification,pr_auc,rf,contamination,0.02,39,-0.010617763276775046,-0.005508339678193974,0.1282051282051282
tdc,classification,pr_auc,rf,contamination,0.05,39,-0.021345999170946664,-0.0121043423011582,0.15384615384615385
tdc,classification,pr_auc,rf,contamination,0.1,39,-0.035262690147644445,-0.02723577243239028,0.02564102564102564
tdc,classification,pr_auc,rf,contamination,0.2,39,-0.06611657265425824,-0.04980226673374899,0.0
tdc,classification,pr_auc,rf,contamination,0.5,39,-0.14940218808208572,-0.10780596114897723,0.0
tdc,classification,pr_auc,rf,contamination,1.0,39,-0.21577331726047602,-0.15287834829310842,0.0
tdc,classification,pr_auc,rf,random_label_noise,0.01,39,0.0008661656733652795,0.001552366256548754,0.6410256410256411
tdc,classification,pr_auc,rf,random_label_noise,0.02,39,7.751515756118298e-05,0.001973578860741898,0.5897435897435898
tdc,classification,pr_auc,rf,random_label_noise,0.05,39,0.0042493747009863195,0.004289322689313146,0.8717948717948718
tdc,classification,pr_auc,rf,random_label_noise,0.1,39,0.013499752321610665,0.010226315670684327,0.8974358974358975
tdc,classification,pr_auc,rf,random_label_noise,0.2,39,0.023149440422493603,0.01939218074007598,0.9230769230769231
tdc,classification,pr_auc,rf,random_label_noise,0.5,39,0.08668170741886717,0.08463468901703464,0.9743589743589743
tdc,classification,pr_auc,rf,random_label_noise,1.0,39,0.2764597927217778,0.2602120037060193,1.0
tdc,classification,pr_auc,torch_mlp,cliffs,0.01,39,0.0005568046231921692,0.0,0.3333333333333333
tdc,classification,pr_auc,torch_mlp,cliffs,0.02,39,0.002748106503810568,0.0007214001742198439,0.5384615384615384
tdc,classification,pr_auc,torch_mlp,cliffs,0.05,39,0.002055125774737466,0.002375792922567066,0.6153846153846154
tdc,classification,pr_auc,torch_mlp,cliffs,0.1,39,0.009072133837166858,0.007289729781421284,0.717948717948718
tdc,classification,pr_auc,torch_mlp,cliffs,0.2,39,0.010975031770967746,0.007910987623471866,0.8717948717948718
tdc,classification,pr_auc,torch_mlp,cliffs,0.5,39,0.023629304933917388,0.019780371727629587,0.8205128205128205
tdc,classification,pr_auc,torch_mlp,cliffs,1.0,39,0.03687028196396155,0.02590064939669967,0.8974358974358975
tdc,classification,pr_auc,torch_mlp,conflicts,0.01,39,0.004997596224833876,0.0053237532131886756,0.6666666666666666
tdc,classification,pr_auc,torch_mlp,conflicts,0.02,39,0.00820485435745809,0.010558583943697242,0.7692307692307693
tdc,classification,pr_auc,torch_mlp,conflicts,0.05,39,0.01664260819492927,0.01765912320919505,0.7692307692307693
tdc,classification,pr_auc,torch_mlp,conflicts,0.1,39,0.022254186640561988,0.02312479256001243,0.8461538461538461
tdc,classification,pr_auc,torch_mlp,conflicts,0.2,39,0.037859363834837,0.046083049563405365,0.8461538461538461
tdc,classification,pr_auc,torch_mlp,conflicts,0.5,39,0.08541207467578846,0.09430063588793625,0.9230769230769231
tdc,classification,pr_auc,torch_mlp,conflicts,1.0,39,0.25270717129026427,0.20409593946455706,1.0
tdc,classification,pr_auc,torch_mlp,contamination,0.01,39,-0.004513431212682138,-0.0025146343047433017,0.358974358974359
tdc,classification,pr_auc,torch_mlp,contamination,0.02,39,-0.008011679381763512,-0.005074137576834503,0.2564102564102564
tdc,classification,pr_auc,torch_mlp,contamination,0.05,39,-0.019427326050755152,-0.010737192272403662,0.10256410256410256
tdc,classification,pr_auc,torch_mlp,contamination,0.1,39,-0.0347053892163991,-0.02274843853720032,0.02564102564102564
tdc,classification,pr_auc,torch_mlp,contamination,0.2,39,-0.061984019966575876,-0.040896853186931814,0.02564102564102564
tdc,classification,pr_auc,torch_mlp,contamination,0.5,39,-0.15346405626516546,-0.0982928066395421,0.0
