fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.9,0.37942539080587917,0.20216723619962282,0.4604413592346949,0.1500849679858466,0.3176398447305257,0.12946727979755193,-0.06476014021087927,0.4607659065015294,0.5475171420735164,0.44758200092513495,0.6872478328774388,0.2962130168058856,0.517774419436746,0.21637507984251317,7
0.91,0.43687635187952073,0.14912672536499746,0.4671387304089968,0.19302739096522217,0.33402445009568055,0.1460411323770536,-0.0013323969270537489,0.47799584356184377,0.4694744345714934,0.2886185373958787,0.6517192954181157,0.22845669241618424,0.48859417701514346,0.18890132319033232,7
0.92,0.34863693687262554,0.22679289419110196,0.40351898377372536,0.21203553783487328,0.2809367221320393,0.1700745238728153,-0.04844381424620993,0.5071864795252194,0.553868380668716,0.5369797765546221,0.6831301816775118,0.31895944069472737,0.5255310187275896,0.23659144574552418,7
0.93,0.36701471840359623,0.22514742676607163,0.4304072144771175,0.2020631619908148,0.2986982767780296,0.15966083039000953,-0.15703138672831993,0.6124844332431157,0.6045744991539924,0.5371353508460089,0.713666743571568,0.33336165244311444,0.5357954335232424,0.24210779837547372,7
0.94,0.3893259609835478,0.20920865375897976,0.44580168603110726,0.1812076121886389,0.3154454269456615,0.15084211329314964,-0.0053695149653961395,0.3708627216273715,0.5129664216789128,0.410377713424772,0.6688446104250222,0.276674646920106,0.5111335246880201,0.20817992942621072,7
0.95,0.42411383853815504,0.15235658746134045,0.4533582815576396,0.1880999598075618,0.3184492544355479,0.14270023490202777,-0.023739054758760352,0.43778790587107713,0.5346546384955224,0.4699545476380237,0.6765913176439267,0.29948616876539347,0.5181774049725352,0.2290906147378125,7
0.96,0.43478077777733004,0.1539477665252021,0.4851083586121955,0.14039903430213319,0.3511321947073129,0.11190729206249113,-0.0023763948743727053,0.442470803599176,0.4879481651729502,0.32378402560746716,0.6593793477665074,0.2490546413887786,0.49214530399791706,0.189077467957902,7
0.97,0.4269730179775434,0.14462153144730605,0.4659345653368792,0.15309979744820593,0.3260538524942018,0.12507971389519565,0.04275396270640654,0.276643794390534,0.47976049233820467,0.3344031857974947,0.6536930839295696,0.247359694414825,0.4925481563742216,0.1805914230465113,7
0.98,0.40993183445344605,0.19296415886266088,0.43390867683469886,0.2328648613122125,0.3061470904990737,0.175551819509564,0.0806827457393814,0.247756011712745,0.45359002058120346,0.3019558426048444,0.6382238490518761,0.23231529350514143,0.4881040181736402,0.17716681119157432,7
0.99,0.4386118773098372,0.12254678552871782,0.4700258915305256,0.1362868924286266,0.32943824830876584,0.11386241394547002,-0.031215638006162925,0.4679454748622384,0.5019641218318845,0.32673916152718524,0.6690817705178626,0.2516796718542466,0.5149698822876718,0.20897494366835945,7
1.0,0.3906303611466401,0.1935425301318095,0.4338108892980483,0.1808287686522326,0.30962639130852426,0.14152680570851212,0.11665943756009059,0.19319179375582646,0.43300296816858275,0.27753828004865205,0.6259596087388927,0.21918133845906615,0.47719798939820607,0.1675387253375042,7
