mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975,dataset,family,task,metric_name,sota_model
random_matched_control,0.75,ecfp_linear,0.005,3.5,1.5,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,0.75,ecfp_rf,0.033,3.5,1.0,5.5,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_advanced,0.007,3.5,1.5,5.5,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_basic,0.002,3.5,2.0,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_advanced,0.022,3.5,1.5,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_basic,0.005,3.5,1.5,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_linear,0.009,3.5,1.5,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_rf,0.041,3.5,1.0,5.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_advanced,0.006,3.5,2.0,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_basic,0.001,3.5,2.0,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_advanced,0.017,3.5,1.5,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_basic,0.007,3.5,2.0,6.0,moleculenet/MoleculeNet-BBBP,moleculenet,classification,auroc,ecfp_rf
clean_reference,0.0,ecfp_linear,0.0,6.0,6.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_rf,0.0,2.0,2.0,2.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_advanced,1.0,1.0,1.0,1.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_basic,0.0,3.0,3.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_advanced,0.0,4.0,4.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_basic,0.0,5.0,5.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_rf,0.312,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_advanced,0.491,2.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_basic,0.13,3.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_advanced,0.067,4.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_basic,0.0,5.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_rf,0.254,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_advanced,0.576,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_basic,0.056,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_advanced,0.11,4.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_basic,0.004,5.0,4.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.301,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.534,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.084,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.079,4.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.002,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.001,6.0,4.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.222,2.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.548,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.096,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.129,4.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.004,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.003,6.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.148,3.0,1.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.607,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.062,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.145,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.035,5.0,1.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.008,6.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.0,4.0,2.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.691,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.0,4.0,2.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.104,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.197,4.0,1.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.273,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.533,1.0,1.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.106,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.087,4.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.001,5.0,4.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,6.0,6.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,2.0,2.0,2.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,3.0,3.0,3.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,4.0,4.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.271,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.454,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.154,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.109,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.012,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.279,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.447,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.154,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.118,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_basic,0.002,5.0,2.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_rf,0.269,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_advanced,0.437,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_basic,0.176,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_advanced,0.112,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_basic,0.006,5.0,2.9750000000000014,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_rf,0.254,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_advanced,0.455,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_basic,0.164,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_advanced,0.119,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_basic,0.008,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_rf,0.26,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_advanced,0.447,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_basic,0.177,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_advanced,0.112,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_basic,0.004,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_linear,0.0,6.0,5.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_rf,0.256,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_advanced,0.452,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_basic,0.167,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_advanced,0.122,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_basic,0.003,5.0,3.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_linear,0.001,6.0,4.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_rf,0.285,2.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_advanced,0.44,2.0,1.0,4.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_basic,0.151,3.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,torch_mlp_advanced,0.118,4.0,1.0,5.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,observed,torch_mlp_basic,0.005,5.0,2.0,6.0,moleculenet/MoleculeNet-ESOL,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_linear,0.0,2.0,2.0,2.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_rf,0.0,3.0,3.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_advanced,1.0,1.0,1.0,1.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_basic,0.0,6.0,6.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_advanced,0.0,5.0,5.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_basic,0.0,4.0,4.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_linear,0.288,2.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_rf,0.134,3.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_advanced,0.575,1.0,1.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_basic,0.001,6.0,3.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_advanced,0.0,4.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_basic,0.002,3.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_linear,0.313,2.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_rf,0.103,3.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_advanced,0.582,1.0,1.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_basic,0.002,6.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_advanced,0.0,4.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_basic,0.0,3.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_linear,0.305,2.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.08,4.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.61,1.0,1.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.005,6.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.0,4.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.0,3.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.325,3.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.186,3.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.47,2.0,1.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.009,6.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.002,4.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.008,4.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.337,3.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.179,3.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.474,2.0,1.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.003,6.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.001,4.0,2.9750000000000014,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.006,3.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.383,2.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.254,2.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.351,2.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.0,6.0,6.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.004,4.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.008,4.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.273,3.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.136,4.0,1.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.589,1.0,1.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.002,6.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.0,4.0,3.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.0,3.0,2.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,5.0,5.0,5.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,3.0,3.0,3.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,6.0,6.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,2.0,2.0,2.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,4.0,4.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.123,5.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.119,4.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.641,1.0,1.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.025,5.0,1.9750000000000012,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.071,3.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.021,4.0,2.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.123,4.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.12,4.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.616,1.0,1.0,4.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.031,5.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.088,3.0,1.0,6.0,moleculenet/MoleculeNet-FreeSolv,moleculenet,regression,rmse,lgbm_advanced
