fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.3,0.4397671481125662,0.19007923803559984,0.4359239119297122,0.2255168983386981,0.313995252509633,0.16465050219502111,0.17962432441003198,0.22760772858331355,0.40200208428327544,0.224443531330989,0.6038962310347434,0.20863843724537376,0.4659699236296709,0.15720582895529744,7
0.31,0.46704953143864303,0.14001513604658714,0.47660296981465217,0.13348896868197452,0.33941964471868574,0.10296802266470495,0.20379302524288273,0.17544008518374082,0.3806237430197636,0.18253265489738318,0.5925639984423076,0.18549103994029847,0.46374445531896574,0.14630175084809793,7
0.32,0.4787790083212983,0.14335309651457345,0.4859639327246689,0.1592406088154957,0.33768599576750236,0.1225955619031211,0.22277273493147157,0.16336275171299827,0.3719781291312354,0.17552859168777385,0.5859793463993234,0.18268567863619428,0.46246596434333476,0.1476068546281148,7
0.33,0.43003004787148047,0.1839015075399362,0.42435129214395617,0.20287980728695643,0.29826221465014136,0.15500626171663878,0.14892565087243484,0.2392896489479093,0.4128624358968744,0.21686182969669157,0.613599852479109,0.20595452513497217,0.48080073942051577,0.16624877122568452,7
0.34,0.4520582319610808,0.1450384947771241,0.465892787866272,0.14930798813596305,0.32957127609303233,0.12266324760141199,0.18737361328320543,0.17516149076671758,0.39704691856694607,0.2173095472376599,0.6017990345121935,0.20173988383971278,0.46372716551295434,0.1483072362420918,7
0.35,0.3958719283668236,0.23346256008799793,0.3899853743141085,0.27182600736364726,0.27496785549486036,0.2045062581718853,0.14712085913120818,0.2521781531659325,0.41221892215634476,0.21600947428756037,0.6132573582934986,0.2053210261138113,0.47674336412432095,0.16625147792255762,7
0.36,0.40160013417223966,0.19966698504529037,0.38857429003100213,0.2397120177879608,0.26692652056629496,0.18336895800203074,0.12361915769520858,0.26504303761067916,0.4242774931602927,0.22101973744766926,0.6218990374974586,0.20921821233670174,0.4894969466728902,0.17365321139209586,7
0.37,0.46115460313494644,0.14174540134066588,0.4759511846372474,0.13662601541513802,0.33471882217542087,0.1083005761580029,0.20215082370691304,0.1679697745690018,0.39013946662526233,0.21601356984287287,0.596489931634106,0.20015602105641367,0.4664912902549281,0.15012080725761315,7
0.38,0.4678101736840739,0.13909294558128873,0.4726393137542083,0.14775160595226933,0.3303307192685257,0.11915301982507955,0.1757583483339011,0.20092775514830083,0.4101036231530651,0.2541844423849356,0.6079108796802714,0.21749938644969613,0.4860100804390736,0.17778365399506216,7
0.39,0.3709957748204303,0.26308100041646354,0.37901982033072973,0.23062766388227515,0.26491316343196564,0.17598166255945902,0.042911579043212314,0.3837478316966226,0.4940471494373995,0.37864123137735656,0.6551494968752956,0.275010303828216,0.5138482942738024,0.2204717387302905,7
0.4,0.33352779526999116,0.270224094435446,0.3458855500898181,0.23569072098718633,0.24154443986452573,0.1774777454062881,0.061876061156360844,0.3093944269968212,0.4799023459543266,0.3455183340190106,0.6501477854213507,0.2583509955668453,0.5204807855313431,0.21572469844308428,7
0.41,0.40083936370531015,0.1857085511821706,0.4160616911071749,0.18069990357304552,0.2893731345672101,0.14358456060731054,0.12021721375755731,0.2298831511073485,0.4339905434797586,0.2540565104682944,0.6265364391111208,0.21988574215563542,0.48119509031792135,0.15806930339064407,7
0.42,0.4205349203227598,0.17124970567571965,0.4135598253458543,0.17886275372636384,0.2886328687994772,0.13325380022175443,0.1529323099566329,0.1943249624375883,0.40396727308291014,0.1919238767781687,0.6106433938129291,0.19042646469121507,0.4830209087120547,0.15558890418071156,7
