task_type,model,scenario,fraction,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,average_precision_mean,average_precision_std,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,mcc_mean,mcc_std,log_loss_mean,log_loss_std,brier_score_mean,brier_score_std,n_eval_rows_mean,n_eval_rows_std,positive_rate_mean,positive_rate_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,median_ae_mean,median_ae_std,r2_mean,r2_std,explained_variance_mean,explained_variance_std,pearson_mean,pearson_std,spearman_mean,spearman_std,kendall_tau_mean,kendall_tau_std,max_error_mean,max_error_std,n_eval_rows_mean,n_eval_rows_std
classification,torch_mlp,contamination,0.05,0.8267390873450633,0.08486040085041312,0.7847081165633483,0.16878127067257673,0.7847081165633483,0.16878127067257673,0.7507605035296142,0.08554085518859177,0.803688697703709,0.08081263881779015,0.739324799625277,0.15257347389725556,0.746425558364294,0.13329032195317078,0.7390496042533208,0.17406525045252919,0.5218555315936039,0.16515602444105745,1.069597160957957,0.4124274196492004,0.17211889325767765,0.069609766120277,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,contamination,0.1,0.8407242293228498,0.081415857272372,0.8026132994512665,0.15976285576575627,0.8026132994512665,0.15976285576575627,0.763829774941446,0.08510864646168058,0.8153608456719782,0.07712896584743259,0.7537562289342635,0.1507964155866588,0.759048438436168,0.13051740053824404,0.7557263785119781,0.17310474643187293,0.549373634790078,0.1628649313419267,1.01154653620787,0.404784222075953,0.1619846006336093,0.06699098404238361,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,contamination,0.2,0.8679732318144889,0.0690425064661681,0.8338536956229753,0.14011398075696618,0.8338536956229753,0.14011398075696618,0.7944169847383695,0.0765060108839237,0.8392740443902929,0.06603772233889471,0.7874029136701696,0.12937729743666398,0.7917953419647901,0.11098608899853352,0.790184097709705,0.15114410824122546,0.6083528136240288,0.1416373607580544,0.8711195129991794,0.3480637615319637,0.1402154777301206,0.05777115494415762,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,contamination,0.5,0.9355158537817858,0.03697427089520836,0.915025255307043,0.07770567470480409,0.915025255307043,0.07770567470480409,0.8782907159541207,0.04782898523963124,0.9045748548285482,0.04073693096527697,0.8734726258425116,0.0787007803800721,0.8740686631543472,0.07354580824278385,0.8753215823529703,0.09088151772342291,0.7682988405801277,0.08967906801309121,0.5089760011633936,0.20642170839362958,0.08344271171937967,0.0360358582937046,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,contamination,1.0,0.999753096281797,0.0009042468912379473,0.9993924611290423,0.0029090207242027095,0.9993924611290423,0.0029090207242027095,0.9968691785235528,0.008069202757770413,0.9976299590098612,0.006588783544268574,0.9967516229183035,0.00855936271394336,0.9974645241694942,0.005676089383060551,0.9961430642778377,0.01418160211301592,0.994361584600276,0.013788989899976333,0.0073143913272081295,0.020804832764155932,0.0017324638395832157,0.0051266740385543475,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.0,0.7969511935628133,0.11018984215735295,0.7520585397322435,0.19717787047352922,0.7520585397322435,0.19717787047352922,0.720599820613643,0.10355628963594946,0.7778605300802022,0.10274291476369365,0.7030573426613603,0.18075050208936516,0.7113928265029713,0.16135029488894098,0.7028747756731858,0.202711743968094,0.46100615874359585,0.20481695286867346,1.218949842735169,0.5365502747668239,0.19452431570408577,0.08887637179355797,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.01,0.7935965832137503,0.10922273500645636,0.7469664160005434,0.19521291629301674,0.7469664160005434,0.19521291629301674,0.7197217261652151,0.09984270275568839,0.7762950669504695,0.1014846034113865,0.7042657322551387,0.17407175834577013,0.71081994926413,0.1614061008384081,0.7049368769785311,0.19258287666660226,0.4586661473323896,0.19790692480726566,1.2424433637783048,0.5709911589394188,0.19731563235210778,0.09018756018644349,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.02,0.791496387745218,0.10646134043228635,0.7449595533958918,0.1963675377552057,0.7449595533958918,0.1963675377552057,0.7178503194773843,0.09947987856684105,0.7758088794441185,0.09898287720101002,0.7014325584953058,0.1792249388460748,0.7073434921653153,0.16190931514689894,0.7026038412720625,0.1988676489399921,0.4548464115081849,0.19611018622138987,1.2404538482883742,0.5341821327876076,0.19751549984128677,0.08723165641584792,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.05,0.7809557935365358,0.10656860555337574,0.7335872016835434,0.19480044436733676,0.7335872016835434,0.19480044436733676,0.7071921288810062,0.09679847650812165,0.7651351762751277,0.10027765262095857,0.6917357356289453,0.17750107825365224,0.6952019475138551,0.1602940314706933,0.6977426524625664,0.20085768822535968,0.4334546357562063,0.18893116220206782,1.3077189358307668,0.5920304509237325,0.20716003646561815,0.08960288328010012,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.1,0.7689350861787511,0.10548800597523372,0.7171019366356157,0.1960352147941133,0.7171019366356157,0.1960352147941133,0.6959918893854903,0.0946050540742167,0.7562502869102921,0.10116045645796892,0.6771945291800753,0.18071649411297785,0.686385696769183,0.16020111716720287,0.6771190336927034,0.20320349247192898,0.41168407246690536,0.18717402562886953,1.3266142505530056,0.559670882842124,0.21352178710917272,0.08920387929608448,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.2,0.7401791655105254,0.09844943768078387,0.6898895361052136,0.18817001813289058,0.6898895361052136,0.18817001813289058,0.6791374239248166,0.08408858350557151,0.7407221566533481,0.09709560182067743,0.6582504054654987,0.1767668966991489,0.6672194043969206,0.1581664019055218,0.6574730311773253,0.1990185761426742,0.3763485329094942,0.1669279360827381,1.4429058121544212,0.5761874282683109,0.2281805855553762,0.08679131671691685,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,0.5,0.6517245547599221,0.07223571372640919,0.5999271744567015,0.17944438389003725,0.5999271744567015,0.17944438389003725,0.6070920981066628,0.05768215072001221,0.6786761310918097,0.10023611911129598,0.5770351098317582,0.1841934287506731,0.5907093895584951,0.1597826195805009,0.572865802532317,0.21040120537775253,0.22851806093531699,0.11549774655699065,1.7797297329371515,0.5533983670811269,0.2817395012816213,0.08646533137886617,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
classification,torch_mlp,random_label_noise,1.0,0.4830585544421421,0.048335472481603386,0.46040321570021725,0.18182267554540224,0.46040321570021725,0.18182267554540224,0.5002708245057818,0.029484722588998275,0.5822806997291204,0.11863251408286608,0.45861997257812387,0.21361575672705654,0.4612881219714677,0.1965365281795724,0.46217214654944294,0.23423814527558523,0.0008138025011444663,0.0629999005234234,2.5170059996871497,0.6763161226454446,0.3746643925162114,0.10429130631576011,1777.4074074074074,1981.411433661481,0.46397349920685854,0.1868949880801639,,,,,,,,,,,,,,,,,,,,,1777.4074074074074,1981.411433661481
regression,lgbm,cliffs,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1005.8550383856675,2543.830721683457,15.720609655549916,27.878715440289874,8.280527316583528,12.653136047855401,4.418258895138657,6.613453030606578,0.4652687595186342,0.23564876627696238,0.46766689055232175,0.23404969066685116,0.682734891033937,0.16321009759860927,0.6654479470905392,0.16537540111945612,0.499848604895668,0.14495816997160613,90.45721801462622,216.12736900154874,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1007.9193458340458,2548.1862607211447,15.746663666232052,27.90156959790568,8.298165758764968,12.649653146646166,4.4922534311701225,6.664373702953484,0.46153088104687995,0.23529601721317084,0.46412262913215196,0.2337558862450868,0.6808014620472396,0.16268673308075218,0.6622425666712343,0.164373690565234,0.49722220310928944,0.14332320893363862,90.14888020089995,215.8140739736761,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1007.9582859579416,2546.0837175390875,15.747984738823046,27.901520646643057,8.313408499833514,12.669334275807312,4.571879430061801,6.810922980726485,0.46156710710307164,0.23568771036248595,0.4644339448432598,0.23370817122075546,0.681379967307179,0.16276922561826307,0.6619513346276155,0.163461899235522,0.4955265408134432,0.14207421586741498,90.45601867398898,215.8426754757391,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1009.206760341161,2540.0496239944637,15.825630956292137,27.879426341077053,8.408390308754267,12.73896078173426,4.607313305207207,6.770054661594265,0.44553115117435105,0.22910804601436394,0.44843945074358066,0.22785438679850942,0.6725676961680671,0.1592420417397591,0.6516282768269963,0.157697286987061,0.4850513997802893,0.1342402356851574,89.71669138725949,214.85818800460277,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,998.9108675973696,2502.0142084123127,15.793354690162687,27.70849752533864,8.53015076420759,12.915886440228812,4.797863664810662,7.027633867274166,0.4331818147523715,0.22279081724222796,0.43613855179346994,0.22088147361520002,0.6692527919804492,0.15410992061407647,0.6481345012378469,0.1553161008994458,0.4814856785088209,0.13260926539288964,90.64624926160495,212.49849833324697,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1021.4758584001436,2554.977968689404,16.031154461259526,27.984348278581155,8.699992776769397,13.045958873128836,4.839009956477285,6.925333968320097,0.4003135125251776,0.2243733053153823,0.40449288332556865,0.221750923358749,0.6514690637679844,0.1547163129751101,0.6260368264315508,0.15988815411913515,0.4615469250717755,0.13216420276668148,90.22592526147214,213.76802939721875,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1048.4607128805058,2571.323656884765,16.56238574989014,28.160783936392022,9.387006199256799,13.806400505444925,5.6918413876057645,8.079456003396842,0.2554957668970918,0.3077760736362644,0.2631215206550574,0.30276857647244687,0.5937013698841599,0.15921113256257272,0.5667861267682877,0.1613988664245021,0.4115035813726041,0.12799527431428753,92.65833077558469,211.7560602257682,392.92857142857144,487.1629362757765
regression,lgbm,cliffs,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1176.0445983735472,2806.3441658513357,17.812772358327567,29.659650282433205,10.575848525670589,15.427038051755927,6.829004172225053,9.602431048672845,0.03599288016700986,0.5406322566914825,0.04097432083342258,0.5373196272619156,0.5199032340353775,0.19460477277958066,0.5015999599293867,0.1858623689994059,0.3595627358245038,0.14313388321440462,98.41440433863008,222.8481206136646,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1005.8550383856675,2543.830721683457,15.720609655549916,27.878715440289874,8.280527316583528,12.653136047855401,4.418258895138657,6.613453030606578,0.4652687595186342,0.23564876627696238,0.46766689055232175,0.23404969066685116,0.682734891033937,0.16321009759860927,0.6654479470905392,0.16537540111945612,0.499848604895668,0.14495816997160613,90.45721801462622,216.12736900154874,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1025.2847811293234,2617.754525776124,15.812176875998746,28.180997502642246,8.392204951602,12.839312188883495,4.566582196312191,6.804767420224673,0.4606730043580389,0.2315313548430474,0.4628777772392197,0.23010956655008885,0.6794453544025729,0.1606088220553392,0.6582299333146718,0.16692091950485843,0.4939646885681669,0.1445879912699758,89.02374884925506,213.18002166655347,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1029.0615480819365,2620.202861740919,15.85205126174408,28.226656140931112,8.633454044145758,13.297596262644975,4.879384970412158,7.25542829127884,0.45882562457709225,0.23975528346110117,0.4611142763333489,0.23813965194086814,0.6791334362956483,0.1620734783432383,0.6542294302863938,0.17643208034254465,0.49025781355987547,0.15143021486974143,90.19183222235333,213.05684345477522,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1065.352678500111,2731.25475437428,16.11602633170249,28.727613850207202,8.797632709513389,13.476108983385572,5.193712928525964,7.685348784355971,0.43223341246213115,0.2383892872580172,0.4353113227229704,0.23736271242920245,0.6644564830683931,0.16175613116246995,0.6470955139455842,0.16116616407627807,0.481627342081867,0.13721755924403836,90.58108102317428,216.0797618744559,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1118.4324069982843,2850.6006160165743,16.59643491206703,29.38624687391751,9.539219613934765,14.656721584941797,5.974239658307601,8.731905377661011,0.38661443163107023,0.2569832426528319,0.3904648311553595,0.25465534004115764,0.6427653847238843,0.16557369359203405,0.6177988477901211,0.17390219023141817,0.45584234246601035,0.14327114369127172,90.0726726984555,210.58015133567383,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1210.405880301902,3149.673259995934,17.182003923913996,30.618722990903603,10.60775483563914,16.754259476863815,7.183447331114356,10.74990414899325,0.32268751159016085,0.24905581126094928,0.32662006081628575,0.24869493588770347,0.6157483731899157,0.15987252692797752,0.577253493987159,0.1771620300986329,0.41997227263083725,0.1386938310724164,94.03782267752528,221.27675193656205,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1365.5807732209823,3333.6826767663238,18.773389164941666,32.21570082454138,12.379401205954123,19.209131424733233,9.054756851071316,13.534613813719334,0.11364499019013685,0.3060763799889894,0.11891426208395031,0.30484544025977983,0.5432584414831528,0.16226663445006342,0.5120336772773327,0.1638329496202426,0.3646341363845387,0.1257346652037683,93.97210828752014,208.78170398082156,392.92857142857144,487.1629362757765
regression,lgbm,conflicts,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1603.8826185639905,3619.9910343854044,20.93727410422359,34.55344153881945,15.13274446098977,23.55132027456738,12.436417882970101,19.225319081572305,-0.17006765499548107,0.48069896033055665,-0.1605269148363932,0.4717490381865965,0.4925536237708289,0.16749075457626805,0.4504143170899735,0.17644885235000804,0.3177265102602232,0.1293414770044137,94.63908923969258,203.6941217679271,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1005.8550383856675,2543.830721683457,15.720609655549916,27.878715440289874,8.280527316583528,12.653136047855401,4.418258895138657,6.613453030606578,0.4652687595186342,0.23564876627696238,0.46766689055232175,0.23404969066685116,0.682734891033937,0.16321009759860927,0.6654479470905392,0.16537540111945612,0.499848604895668,0.14495816997160613,90.45721801462622,216.12736900154874,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,988.1220940173189,2517.615882023134,15.546357805974097,27.652098154155826,8.18723766526197,12.525115181618167,4.405946828776105,6.6985262958355944,0.4764142285933734,0.2243732268279504,0.4786938251293019,0.2231988654797378,0.6908683782672087,0.15427546942488857,0.6716842860770796,0.15923670209720361,0.5055537422658232,0.14103296832898776,89.7307103869882,214.41287946481154,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,973.6382096275165,2473.5525859526347,15.45268230218222,27.43676472892438,8.096025075550163,12.357179750877076,4.431476659781167,6.699162485454977,0.481933797968812,0.2261436699325916,0.4842685309857578,0.22498366774699202,0.696243824762317,0.15410241138933736,0.6738818339580107,0.1603465348257217,0.507795703274858,0.14126841775127544,89.41978740095718,213.17315836578342,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,992.7949141469646,2546.2805550866483,15.524925999230872,27.75081042470544,8.046962038562341,12.321572993227269,4.194166034293889,6.220316326470822,0.4890835995596323,0.22579310524184687,0.49121355776305237,0.22457646295292677,0.699245006193812,0.15353373176681964,0.6806886640507103,0.16077930977350507,0.5137590308893047,0.1418809216824644,90.16843951551117,216.19643727500127,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,965.3302911399335,2517.4178251515273,15.181282546998965,27.43687920347132,7.70151251253359,11.799684424101157,3.9990251643797086,5.984342891942167,0.5184094172092232,0.21141699978145942,0.5202614252053029,0.2103394241433059,0.7192395970392467,0.14062063053020812,0.6965746329860782,0.15423331783707664,0.528746581568867,0.13859991125934146,89.48493156460512,214.6861249562523,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,890.8615901243439,2382.9955537386277,14.428819762125048,26.444682953359152,7.104659424083497,10.936434586340496,3.3314423620011784,4.814484096681709,0.5717646835681292,0.1876952757238505,0.5734807506483105,0.18651772149340798,0.7551146277324123,0.12093967638079799,0.7239499194590554,0.15310238281824579,0.556318556435203,0.138539704394164,87.35474172244814,208.9236643712671,392.92857142857144,487.1629362757765
regression,lgbm,contamination,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,475.28236795990824,1203.5530900485676,10.988784904288703,19.057177714460526,5.508703929244682,8.440110581561585,2.3927783746901023,3.303999039558223,0.7042446460342597,0.12466116018330162,0.7053892199141446,0.12429959936009177,0.8406038443544928,0.07708735358985493,0.7896943131919678,0.1348651811268386,0.6276588705927322,0.12856621116487743,69.5418601079861,156.69565569141616,392.92857142857144,487.1629362757765
regression,lgbm,contamination,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,116.00453863321266,287.7081921353119,5.449020761121825,9.403079254184137,2.9358120894935373,4.396664556494601,1.5019854041394756,1.9225201111760666,0.8986525511133991,0.0451883248831848,0.8990130423076446,0.045017121178001364,0.9530463789253106,0.025327874899618658,0.9067698537249042,0.07609150432262726,0.7633888609460188,0.09622597240356995,30.926462913144263,62.223935193672496,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1005.8550383856675,2543.830721683457,15.720609655549916,27.878715440289874,8.280527316583528,12.653136047855401,4.418258895138657,6.613453030606578,0.4652687595186342,0.23564876627696238,0.46766689055232175,0.23404969066685116,0.682734891033937,0.16321009759860927,0.6654479470905392,0.16537540111945612,0.499848604895668,0.14495816997160613,90.45721801462622,216.12736900154874,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1008.2210996367108,2574.287894071527,15.692363299639645,27.938423151451065,8.299469787215136,12.700349801611647,4.529502178563886,6.771264167743153,0.46819486601238663,0.22923531839194014,0.47071000743933294,0.22769871768636704,0.684961399814396,0.15811558892300936,0.6663727572865851,0.16466306575754783,0.5006131117956847,0.14396274897510997,89.71178714293112,214.61170214811088,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1004.5649981914657,2532.99015295529,15.73752062020841,27.845220548263644,8.320325706917194,12.704309768632065,4.707038606539012,7.148178057799637,0.46038014153295004,0.2351198629118011,0.46275308275892224,0.2336936495906534,0.6784498819679539,0.1638834900834312,0.6601348402337404,0.16815008199994902,0.49428544960675214,0.1462302757273828,89.86356304616082,215.07118815028133,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1090.4719606108345,2845.1210993895743,16.20686046068616,29.120441506127968,8.439135996637276,12.856703713981046,4.720219417550314,7.103323680811485,0.4414464527096874,0.2423596652603347,0.4442158082662064,0.2404866173500759,0.6627337537296651,0.1742164720974771,0.6477429289677124,0.16648332991756426,0.4831720760204045,0.1428893975013074,90.02912676778575,216.9074243971078,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1009.8769109631806,2527.933064802022,15.847349732212743,27.87910028116653,8.514577388448028,13.02085767140077,4.678857828703347,6.919834392388402,0.43412121413527904,0.23069364153273092,0.43695839610039444,0.22957897680549993,0.6605857555783716,0.16357936575023366,0.6378640807836587,0.17025894879565742,0.4744268795444873,0.14269506315708158,88.85657498515343,210.88658915891216,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1115.5357252148435,2863.013259267206,16.56021704395683,29.35667429003496,8.903196388080957,13.472762959259247,5.023184203690132,7.414828913312123,0.37223975332743187,0.21549411321924591,0.37505121730346697,0.2146876213315074,0.6136678053508531,0.16324204074360513,0.5932751986762108,0.16829583614002497,0.43494920130114967,0.13681977044109978,91.25359947974007,215.92552352141348,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1256.2613867018292,3315.3950131455945,17.562091603820413,31.16010647561401,9.384880933302565,13.866908161616797,5.666940174755501,8.17884314030882,0.2075741104882952,0.17645405456412708,0.2117399457325812,0.17596416088016206,0.4736998013849404,0.15747535929719386,0.447706198081708,0.13608141472020333,0.31503868337908125,0.10120726750794659,90.6165499139727,209.4034298034257,392.92857142857144,487.1629362757765
regression,lgbm,random_label_noise,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1559.1897623535526,4074.9360580074217,19.928967090547335,34.50171200715536,11.01510363923451,15.613642235337533,7.22620455305866,10.37166939238122,-0.2454184034295502,0.1726775399347283,-0.23569756257473834,0.17412707200448382,0.004915889129832429,0.07898955295502631,0.004715152254180333,0.09048247768701954,0.0029555586684414637,0.05958464316473016,95.86955740241157,214.32283494640163,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1055.897635198205,2752.8239938895576,15.949860821802478,28.653941178909275,7.963534935790927,12.083890681015417,4.161750648087687,6.560397744710613,0.44599333258622853,0.24492276798671217,0.4493720703796019,0.24233337373276506,0.6569759186359876,0.18471087411184814,0.6594487465211867,0.17454803958566706,0.4974093963286092,0.1558328195448318,87.21613878366027,203.4098788141944,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1061.023507687501,2766.7696819710823,15.995111737605297,28.719652548996756,7.986389698515069,12.105063528009733,4.19937029418608,6.603465142817955,0.44051787280629545,0.24088498503772834,0.4439971287061359,0.238171752548706,0.6535034519210228,0.18291417433228088,0.6560485809345382,0.17242248037051328,0.49443530388960705,0.15334066038784072,87.2609029753715,203.5572093699603,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1057.3072947314747,2748.8514883428315,15.984907289924479,28.65913271792438,7.985851949086918,12.108141452301133,4.168244349935957,6.538914164743862,0.43991205926188115,0.24174863650237588,0.4435274595934087,0.239067848641068,0.6533296986682187,0.18367991540672898,0.6562852555295076,0.17382706450863927,0.4939926524429618,0.1538383592115431,88.2706480215199,203.84272661812167,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1066.1713413508742,2774.121392338816,16.066087482149012,28.7708318264438,8.048077090826993,12.170274070636218,4.254860264251568,6.624453105905977,0.43124652404530456,0.2361151566476615,0.4349367944109054,0.23355330875928695,0.6481408689945245,0.18054260235191835,0.6506128793930004,0.16702202851400594,0.48885459206169585,0.14733624595496428,87.77417407817133,203.9776685352166,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1060.7571942926195,2745.0304369508635,16.101224909490607,28.654087321637874,8.16998126108993,12.311221688168182,4.298054572306891,6.564073194746623,0.4101282550245732,0.22081328201657788,0.4150002647850922,0.21821337240495078,0.6384737408388143,0.17129311759282545,0.640319002617039,0.16280134646525565,0.4776644259684277,0.13908398162037774,89.58254302951102,204.21886903012353,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1089.4572748294752,2843.7384115273144,16.310361002632774,29.043296002111706,8.270399983249067,12.398777999563256,4.3555694137722,6.648637267219958,0.3827207802936308,0.2081736241233495,0.3872767640607096,0.20572020073274713,0.618447316753436,0.16583966515263274,0.6198080636925128,0.1531002134173234,0.46096355849907267,0.1288315810891823,87.54553411558523,203.9825937098956,392.92857142857144,487.1629362757765
regression,rf,cliffs,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1101.352565817052,2839.7804604972775,16.6737441985393,29.041698553256317,8.694482946029627,12.703601301697214,4.751774735356511,6.905118300064156,0.25208425861297007,0.269186365841237,0.2599573271883398,0.2647267001108795,0.5678201860386531,0.15196258385811992,0.5689042151315783,0.14578397401977738,0.41522619229996166,0.11500477024333065,92.3087068744469,204.57618699103753,392.92857142857144,487.1629362757765
regression,rf,cliffs,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1131.8335726266184,2825.435493377584,17.293354199403012,29.20761923345477,9.328585913845632,13.388861952995867,5.158128181519041,7.377739657230382,0.043329887952336645,0.507676976617861,0.050739499937356394,0.5052007217362703,0.48476569635532046,0.18855092154420736,0.48257007954204784,0.17963502979396032,0.346448539146234,0.1349523606388399,91.92659936123056,203.6302323297546,392.92857142857144,487.1629362757765
