family,dataset,task_type,model,scenario,fraction,seed,n_train_original,n_train_noisy,n_test,n_conflicts_added,roc_auc,pr_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,mcc,log_loss,brier_score,n_eval_rows,positive_rate,mse,rmse,mae,median_ae,r2,explained_variance,pearson,spearman,kendall_tau,max_error,error,n_cliffs_modified,n_cliff_candidates,n_contamination_added,n_random_labels_modified
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.01,2,874,883,235,9.0,,,,,,,,,,,,235.0,,2410.743131882854,49.0993190572217,34.18194828895525,21.126794444444485,0.04879020683313895,0.06215525150191248,0.3308441432421104,0.39287238666893104,0.27474075067769294,148.36239372841118,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.01,2,874,883,235,9.0,,,,,,,,,,,,235.0,,2540.5728591119037,50.40409565811,35.12849997142315,22.570155429267977,-0.0024368635051270626,0.0064034606828315965,0.35361902950184937,0.448435049831152,0.3159332745952686,160.9002632554472,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.01,2,874,883,235,9.0,,,,,,,,,,,,235.0,,3464.4365820919347,58.859464677245704,40.952847830518756,22.697784423828125,-0.366966874698748,-0.35577993246652206,0.2393124497248034,0.29296830838324417,0.20640874800575792,178.20989517211913,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.02,2,874,892,235,18.0,,,,,,,,,,,,235.0,,2431.144583218323,49.30663832810267,34.49622414172482,21.558433333333294,0.04074038184412865,0.06488755257860346,0.34381012960956125,0.41840473785242543,0.2909500831939953,149.64484556642506,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.02,2,874,892,235,18.0,,,,,,,,,,,,235.0,,2493.913458306631,49.9390974919114,35.32044065397123,23.641965545136223,0.015973591927596287,0.0321837704954987,0.38379882060058507,0.47314044039411657,0.326714711360699,151.7369636833692,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.02,2,874,892,235,18.0,,,,,,,,,,,,235.0,,3454.425329306461,58.77435945466748,41.91268063629307,27.048473348617552,-0.3630167227454064,-0.3427225832098513,0.25225719970908766,0.31660973502949774,0.21964389106952772,170.03072357177734,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.05,2,874,918,235,44.0,,,,,,,,,,,,235.0,,2371.5218482972164,48.698273565879276,34.08312117275567,21.50169578516335,0.06426579548206102,0.08864392310425784,0.36675422179857003,0.4130714679839604,0.2885707316319692,150.44851347499835,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.05,2,874,918,235,44.0,,,,,,,,,,,,235.0,,2539.178830566469,50.390265236119454,36.01890730328581,23.360737910256862,-0.0018868199991082246,0.011861490097823002,0.37864535989119613,0.4504688256702006,0.30991054095389015,149.52284726329037,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.05,2,874,918,235,44.0,,,,,,,,,,,,235.0,,3725.8646286250587,61.03986098137068,43.76035720347724,28.618931579589844,-0.4701188508599614,-0.45604429868723084,0.2403712041577628,0.32496282576182717,0.22812033100924545,200.43657684326172,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.1,2,874,962,235,88.0,,,,,,,,,,,,235.0,,2551.917233308016,50.51650456343962,36.41472638715057,23.498694868834495,-0.00691302676365857,0.0121522835386626,0.3196599392634581,0.3769574529993502,0.2583083539524507,146.10779587629673,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.1,2,874,962,235,88.0,,,,,,,,,,,,235.0,,2925.1373622307324,54.08453903132329,39.53483985681833,27.128097469440206,-0.1541749382228914,-0.14626073252927685,0.3193015493363091,0.39148283309680115,0.26842059809106134,161.31142475892165,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.1,2,874,962,235,88.0,,,,,,,,,,,,235.0,,4318.035098048937,65.7117576849755,47.940542985561045,34.08549880981445,-0.7037722593424631,-0.6794856913614866,0.17710821482585098,0.22172864245347923,0.1544347873227519,213.5821905517578,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.2,2,874,1049,235,175.0,,,,,,,,,,,,235.0,,2703.1135523752537,51.991475766468234,38.67639171875344,27.39106887138447,-0.06657073873034625,-0.05445458478451437,0.2811451885267522,0.350376907198695,0.24462708247080103,145.8702,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.2,2,874,1049,235,175.0,,,,,,,,,,,,235.0,,2813.289013501117,53.040446957968946,40.11590311152081,30.535661799122906,-0.11004280184797288,-0.10426510175958947,0.3486030427534008,0.4233975763717773,0.2893886337314157,145.73612302955243,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.2,2,874,1049,235,175.0,,,,,,,,,,,,235.0,,4571.709295840163,67.61441633143158,51.01972854246484,39.16960144042969,-0.8038647901565206,-0.7960617490982951,0.15549313116674765,0.19688643002677028,0.13517691061760373,195.07148361206055,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,0.5,2,874,1311,235,437.0,,,,,,,,,,,,235.0,,3596.2207276593886,59.96849779392001,44.92243103032528,33.021626409579646,-0.41896510221209726,-0.40556227191083893,0.19437471779363982,0.2730697713655246,0.1895302228626358,202.68607082619522,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,0.5,2,874,1311,235,437.0,,,,,,,,,,,,235.0,,4161.353364234126,64.50855264408067,48.90531803713195,38.53126282465463,-0.6419501607356286,-0.6284967528283552,0.2511132623655993,0.31109743723084504,0.21867727949745464,199.620382979753,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,0.5,2,874,1311,235,437.0,,,,,,,,,,,,235.0,,7539.73004986003,86.83161895219983,68.64701076443525,61.60728454589844,-1.97496027943048,-1.9677398085103879,0.14929561515929096,0.15589135302844354,0.10729388450011122,245.67564208984376,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,conflicts,1.0,2,874,1748,235,874.0,,,,,,,,,,,,235.0,,4039.6729555660154,63.558421594356915,50.46079595396554,44.491106724548956,-0.5939385767427483,-0.5907186016011423,0.30840614381552595,0.3563312091876814,0.24343740668978803,203.21060876003398,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,conflicts,1.0,2,874,1748,235,874.0,,,,,,,,,,,,235.0,,4987.846544411751,70.62468792434944,55.682335805790345,46.92570017064127,-0.9680605607086699,-0.9556586207247906,0.29337799523952335,0.33919693762052733,0.2366711256852765,211.90036549877516,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,conflicts,1.0,2,874,1748,235,874.0,,,,,,,,,,,,235.0,,8601.291003781613,92.74314531964943,75.81595475426761,68.32352264404297,-2.3938216512868467,-2.380335059791571,0.2106041056465248,0.2705425092111402,0.18596119551959678,271.91856384277344,,,,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2389.26865602258,48.88014582652736,33.967749504896986,20.228494444444436,0.057263416388843025,0.06993310886631099,0.33859262566735615,0.41143192463366696,0.2866375084878231,146.19536666666667,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2544.9547824573137,50.44754486055108,35.036305825515065,22.227941617379365,-0.004165844226438953,0.004452628864014874,0.35586386260328007,0.4508278091364317,0.31637940301314843,162.8077890336768,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,3282.1834183600495,57.290343151006255,38.97909643914852,20.47276611328125,-0.2950550264870253,-0.2851011647538977,0.2560647987094015,0.33400002581287874,0.233473872023804,147.98466157913208,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,2445.1670210201546,49.44863012278656,34.11540698368226,20.720324444444447,0.035207531834199224,0.04976678056212791,0.32207318708882177,0.3990669385745941,0.2806147748464447,146.34789166666667,,1.0,1.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,2592.7814275182754,50.91936201012612,34.839568609711094,21.945797419233998,-0.023036860617459798,-0.012279701444968927,0.3447114194102223,0.4473001240664652,0.3157102103863286,161.72262626809592,,1.0,1.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,3272.198228795668,57.203131284883945,38.88965044915676,21.103416442871094,-0.2911151583299192,-0.28105602693480725,0.2597610554512634,0.3304213988034226,0.23314351595548535,148.74247312545776,,1.0,1.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,2389.2686560225798,48.880145826527354,33.967749504896986,20.228494444444433,0.057263416388843136,0.06993310886631099,0.33859262566735615,0.41143192463366696,0.2866375084878231,146.19536666666667,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,2544.9547824573137,50.44754486055108,35.036305825515065,22.227941617379365,-0.004165844226438953,0.004452628864014874,0.35586386260328007,0.4508278091364317,0.31637940301314843,162.8077890336768,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,3282.1834183600495,57.290343151006255,38.97909643914852,20.47276611328125,-0.2950550264870253,-0.2851011647538977,0.2560647987094015,0.33400002581287874,0.233473872023804,147.98466157913208,,0.0,0.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,2441.3312929162685,49.40982992195246,34.85347945911115,22.743336666666732,0.03672099964754194,0.04875248358877293,0.3361543720502634,0.3906906576958673,0.2717665612251604,146.19551666666666,,6.0,8.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,2534.9420884864585,50.34820839400801,35.96166426155977,23.851395497202475,-0.0002151236228622455,0.008011534997138137,0.37313040961162797,0.44996467188752187,0.3140000514511224,159.9196308072087,,6.0,8.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,3436.921855760419,58.62526635982492,40.46630018709315,22.090410537719727,-0.3561103563095811,-0.35180669494592287,0.23665900401410508,0.3067193828233963,0.21531763630921105,156.42448663711548,,6.0,8.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,2621.7462982000775,51.20299110598987,34.71402125039915,20.70061355905591,-0.034465564192702525,-0.013539582674849004,0.29547984787604725,0.40428147489350463,0.28634008954256984,229.54068981922234,,12.0,20.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,2672.222683276659,51.69354585706672,35.583836050770614,23.29491424571441,-0.0543820916623905,-0.03879163631358917,0.34802489172258316,0.4639047326899036,0.32693777556963893,239.60989576596896,,12.0,20.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,4219.184070674906,64.95524667549887,45.25537249496136,28.804534912109375,-0.6647684915584835,-0.6441723459501429,0.2332172259434758,0.3170253024529384,0.2222463068404937,295.1750183105469,,12.0,20.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,2434.588583617745,49.34155027578425,34.541687464330984,21.893746823421072,0.03938147849840301,0.050415366343017354,0.3204411953684761,0.38114930386213713,0.2687923717726279,145.72429333333332,,21.0,25.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,2602.4228336846004,51.013947442680816,35.475915537964156,22.602654789104026,-0.02684108174911759,-0.016845411047403225,0.35210373217180807,0.44026794407292946,0.3106540883170233,163.3576927055442,,21.0,25.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,3595.7932755938236,59.96493371624639,42.54167566266973,26.555789947509766,-0.41879644194070753,-0.41469372941377736,0.25180767004335103,0.3308749216843704,0.23087145625283803,148.49728393554688,,21.0,25.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,0.5,2,874,874,235,,,,,,,,,,,,,235.0,,2597.208303729321,50.962812949535284,35.58710273640049,23.72490747725721,-0.024783578444586674,-0.010139561568174749,0.280157513937114,0.3741370673945031,0.25972109394240367,225.21813393304416,,41.0,48.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,0.5,2,874,874,235,,,,,,,,,,,,,235.0,,2722.5113238352515,52.177689905123735,36.919425422077474,24.594196047942482,-0.07422454055366678,-0.05483044355439559,0.3337499399112412,0.42306920389879066,0.29347814422864793,227.76755028593374,,41.0,48.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,0.5,2,874,874,235,,,,,,,,,,,,,235.0,,4224.25585786132,64.99427557763315,45.97141621588138,31.23015785217285,-0.666769672678434,-0.6490182898993455,0.182322872475408,0.23508245635493555,0.1650675146155557,291.6434631347656,,41.0,48.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,cliffs,1.0,2,874,874,235,,,,,,,,,,,,,235.0,,3050.8142508734613,55.234176475018266,39.71028312147204,24.95858511598474,-0.20376341808649956,-0.1982541283160968,0.2512844548832972,0.3682393493627263,0.25689561396249777,163.26001239399355,,74.0,94.0,,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,cliffs,1.0,2,874,874,235,,,,,,,,,,,,,235.0,,3305.8925516030235,57.496891669054804,41.705155659831235,28.67339448514173,-0.30440996747179994,-0.2991849599247083,0.2577531237998084,0.3623314276665346,0.24351176142610134,194.22758544741657,,74.0,94.0,,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,cliffs,1.0,2,874,874,235,,,,,,,,,,,,,235.0,,6730.81508445288,82.04154486876072,60.76940947329238,46.48945404052735,-1.6557857366273425,-1.655170814112867,0.1496246839339241,0.22634116257191433,0.15383994943224538,245.68836181640626,,74.0,94.0,,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2389.2686560225798,48.880145826527354,33.967749504896986,20.228494444444436,0.057263416388843136,0.06993310886631099,0.33859262566735615,0.41143192463366696,0.2866375084878231,146.19536666666667,,,,0.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2544.9547824573137,50.44754486055108,35.036305825515065,22.227941617379365,-0.004165844226438953,0.004452628864014874,0.35586386260328007,0.4508278091364317,0.31637940301314843,162.8077890336768,,,,0.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,3282.1834183600495,57.290343151006255,38.97909643914852,20.47276611328125,-0.2950550264870253,-0.2851011647538977,0.2560647987094015,0.33400002581287874,0.233473872023804,147.98466157913208,,,,0.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.01,2,874,877,235,,,,,,,,,,,,,235.0,,2300.292732762218,47.96136708604351,33.552148443769,21.571483333333394,0.09237075256331861,0.10348455009478241,0.3710762771116313,0.42318190801028177,0.2961549147359272,146.05796666666666,,,,3.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.01,2,874,877,235,,,,,,,,,,,,,235.0,,2425.490121817406,49.24926519063412,34.72221711244348,23.59944433950428,0.042971469423930486,0.04823804366632223,0.39214400563146107,0.4650132216876974,0.3255993903159993,162.48574356703688,,,,3.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.01,2,874,877,235,,,,,,,,,,,,,235.0,,3276.165340951265,57.23779643689356,39.27370663688284,22.418304748535157,-0.29268046650526514,-0.28329488022529636,0.27120672338228136,0.3232221733732413,0.2261871078650993,152.6947336578369,,,,3.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.02,2,874,879,235,,,,,,,,,,,,,235.0,,2284.7130083076427,47.798671616559,33.10934281847349,21.268233571428553,0.09851806302540778,0.1105040796439355,0.37638195355035414,0.43154056437774657,0.30299555047675203,146.20303333333334,,,,5.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.02,2,874,879,235,,,,,,,,,,,,,235.0,,2404.995511577313,49.040753578807426,34.350466818061925,21.110679120342688,0.05105805223306137,0.057524832038570506,0.3921060804051295,0.4737642553322055,0.3313247050121244,162.9119359271256,,,,5.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.02,2,874,879,235,,,,,,,,,,,,,235.0,,3259.345744357016,57.090680013089845,38.94430810433246,21.60781494140625,-0.2860439382140614,-0.27703037970886646,0.2754461272893865,0.32940234738813795,0.23191242256122443,156.06879711151123,,,,5.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.05,2,874,886,235,,,,,,,,,,,,,235.0,,2234.653995476274,47.27212704624443,32.55635071372284,19.824866666666644,0.11826990743044574,0.12757067545072265,0.3967797081453869,0.4606613588147686,0.32530197137074607,146.17498095238096,,,,12.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.05,2,874,886,235,,,,,,,,,,,,,235.0,,2411.31210106531,49.105112779274926,33.37222889397727,19.211498925862713,0.048565707984130624,0.05595659727903268,0.4039148776595114,0.48221520848233185,0.33586034392723657,158.58292715287504,,,,12.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.05,2,874,886,235,,,,,,,,,,,,,235.0,,3174.4508889583567,56.342265564657204,37.42095936631142,18.111099243164062,-0.25254687385382035,-0.24474547907623623,0.29897482851286505,0.3658669973862763,0.2584570634250773,147.13378620147705,,,,12.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.1,2,874,898,235,,,,,,,,,,,,,235.0,,2257.747802165213,47.515763722844795,32.14632568396733,19.390505555555528,0.1091577565780798,0.12454676172245649,0.38963074458554103,0.4502768112580303,0.3187587545751745,146.0669,,,,24.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.1,2,874,898,235,,,,,,,,,,,,,235.0,,2364.4262729321313,48.625366558331784,32.767350203283236,19.04357419337771,0.06706550511771636,0.07602167603372922,0.4053719893917671,0.49414329218327835,0.35236709538879213,158.0586104231296,,,,24.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.1,2,874,898,235,,,,,,,,,,,,,235.0,,3134.6901359348412,55.9883035636448,36.54278308433167,15.321979522705078,-0.23685842610529662,-0.22413969947861379,0.29516246741139024,0.38087844295221596,0.27087430438940063,156.20513347625732,,,,24.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.2,2,874,921,235,,,,,,,,,,,,,235.0,,1915.7154630695059,43.76888692975303,29.444012898682875,18.968763888888873,0.2441138646033686,0.25157300029011087,0.5096130412454698,0.5529586052791932,0.40456412028073807,144.54682666666668,,,,47.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.2,2,874,921,235,,,,,,,,,,,,,235.0,,2030.2296094235965,45.058069304216716,29.670202781318764,15.10349856451288,0.19892988127990296,0.20207868019261344,0.5092484373101976,0.594251443757262,0.4348264979602567,143.6554208595834,,,,47.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.2,2,874,921,235,,,,,,,,,,,,,235.0,,2518.5439634592867,50.18509702550436,31.03136683554852,9.834496974945068,0.006255104129373579,0.012693862289093971,0.4552084115397517,0.5344649273302258,0.3937826835153077,150.87210309505463,,,,47.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,0.5,2,874,992,235,,,,,,,,,,,,,235.0,,1627.8301671722115,40.34637737359095,25.334507611111103,12.92313722222221,0.3577051092053475,0.36441527980156585,0.6046608037647806,0.6476620613338079,0.4913360975583748,145.975,,,,118.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,0.5,2,874,992,235,,,,,,,,,,,,,235.0,,1654.6883013739723,40.67786008843105,24.443042809412955,11.655372590924335,0.34710766315602437,0.34979620986713267,0.6117334169089431,0.6714968938010155,0.5053147879852777,141.51709570827168,,,,118.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,0.5,2,874,992,235,,,,,,,,,,,,,235.0,,2059.5656379507286,45.382437549681356,23.564796622458925,3.8581771850585938,0.18735472951089804,0.19295721630054774,0.5540737554795018,0.6167435667480624,0.49549996279192043,150.74577832221985,,,,118.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,contamination,1.0,2,874,1109,235,,,,,,,,,,,,,235.0,,498.642726293084,22.330309587936394,14.459659359732072,8.310449999999996,0.8032499446878223,0.8069436599097128,0.9252585990781061,0.9016488931304081,0.7448113936504601,82.66633492063495,,,,235.0,
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,contamination,1.0,2,874,1109,235,,,,,,,,,,,,,235.0,,408.9297670558754,20.222011943816952,12.093604376520567,5.601673989667908,0.8386480940268448,0.8395110138454802,0.9219385915127603,0.9087121479201163,0.7582696009231699,81.49214854046278,,,,235.0,
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,contamination,1.0,2,874,1109,235,,,,,,,,,,,,,235.0,,292.6256161701114,17.106303404596545,6.4899831244286075,0.5956184482574463,0.8845383615735536,0.8859202796281588,0.9414825165853793,0.961317603613746,0.8710657359104662,72.10365295410156,,,,235.0,
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2389.2686560225798,48.880145826527354,33.967749504896986,20.228494444444436,0.057263416388843136,0.06993310886631099,0.33859262566735615,0.41143192463366696,0.2866375084878231,146.19536666666667,,,,,0.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,2544.9547824573137,50.44754486055108,35.036305825515065,22.227941617379365,-0.004165844226438953,0.004452628864014874,0.35586386260328007,0.4508278091364317,0.31637940301314843,162.8077890336768,,,,,0.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.0,2,874,874,235,,,,,,,,,,,,,235.0,,3282.1834183600495,57.290343151006255,38.97909643914852,20.47276611328125,-0.2950550264870253,-0.2851011647538977,0.2560647987094015,0.33400002581287874,0.233473872023804,147.98466157913208,,,,,0.0
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,2374.4768739590913,48.72860426853094,33.86433304660588,20.431569999999933,0.06309982748179566,0.07578181064059397,0.3427623491748223,0.4186551914335169,0.29303201581076804,146.331,,,,,9.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,2535.8615337845627,50.35733843030788,35.21107519643656,21.936313486593455,-0.0005779102508822742,0.009488279567304025,0.3622901098270161,0.45407489343499013,0.316751176694715,156.08678934019954,,,,,9.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.01,2,874,874,235,,,,,,,,,,,,,235.0,,3308.493268041011,57.51950337095246,39.166828890097904,20.684996795654296,-0.3054361352589634,-0.2921594765506468,0.2503946256745322,0.32177912494770794,0.22436949749503335,148.295215010643,,,,,9.0
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,2394.546947944684,48.93410822672345,34.16164693650793,20.74404888888884,0.05518075444900483,0.06671857420424998,0.33557717728553454,0.4096346882878715,0.28485299481630355,145.8919,,,,,18.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,2497.580954987968,49.975803695268056,34.910626873611236,23.322658457877285,0.014526503387320977,0.02143586030703515,0.363817953270027,0.4534255693358641,0.31950230193830764,149.15497223882045,,,,,18.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.02,2,874,874,235,,,,,,,,,,,,,235.0,,3357.9894579080915,57.948161816472584,39.77164602934806,22.160385131835938,-0.3249659059356267,-0.31707139868570766,0.24621428930121178,0.30888400916106384,0.2176774495167225,147.02990460395813,,,,,18.0
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,2431.600392512502,49.31126030140075,34.480253356973996,21.654366587301592,0.04056053262721904,0.052084848502914505,0.3233324641740871,0.39064474120600057,0.2751868790955728,145.86343666666667,,,,,44.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,2559.2017708076964,50.58855375287671,35.52705406321482,22.804450071455697,-0.009787295414162012,-0.0025978427119113245,0.34956549004017123,0.43648795021015957,0.3062671588745378,150.27853347607856,,,,,44.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.05,2,874,874,235,,,,,,,,,,,,,235.0,,3478.9676672021815,58.98277432608762,40.61570670010181,20.469039154052734,-0.3727004222838912,-0.36594365531962914,0.2280392337159552,0.2686028853664649,0.18767135445480299,153.6724705696106,,,,,44.0
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,2661.9304283418833,51.59389913877302,36.29535657683215,21.143893333333253,-0.05032106435580941,-0.041265677441925774,0.22363647505758072,0.3523323003429205,0.24336305195347468,144.15936666666667,,,,,88.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,2800.195370835146,52.91687226995891,37.57005905125877,21.467423697422674,-0.10487642764269967,-0.09563212940997379,0.2700515931685577,0.3893117715910802,0.27139478754359386,143.33277732779482,,,,,88.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.1,2,874,874,235,,,,,,,,,,,,,235.0,,3936.191847125197,62.739077512545535,42.95038397599788,19.11014574766159,-0.5531079123493212,-0.5453307536064467,0.13213274477680836,0.2335778796566748,0.1649188051429291,156.09921264648438,,,,,88.0
tdc,Clearance_Hepatocyte_AZ,regression,rf,random_label_noise,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,2431.3103828415938,49.30831961080801,34.869917474333,23.305183333333314,0.04067496208900312,0.0519046651872046,0.3098177256276589,0.36865538058909497,0.25979544867871696,145.69913333333332,,,,,175.0
tdc,Clearance_Hepatocyte_AZ,regression,lgbm,random_label_noise,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,2576.403104636837,50.75828114344335,36.27336720091579,23.54148497395953,-0.016574446221486516,-0.009945429906900394,0.3383362571726895,0.4063848211717453,0.2802430011648781,140.96699858416116,,,,,175.0
tdc,Clearance_Hepatocyte_AZ,regression,torch_mlp,random_label_noise,0.2,2,874,874,235,,,,,,,,,,,,,235.0,,3520.422969190386,59.33315236181528,39.636066316098606,20.922621240615843,-0.3890574902387305,-0.37935814712762883,0.2284828170180209,0.28346617610786434,0.201995662647185,151.1477978515625,,,,,175.0
